aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.937,0.268,-0.054,-31.311,27.649,33.081,4.0,9.0,13.0,27.0,1.0
0.825,0.296,-0.074,-12.756,2.747,16.602,4.0,9.0,13.0,28.0,2.0
0.644,0.293,-0.030,-5.188,-5.249,9.644,4.0,9.0,13.0,28.0,0.0
0.506,0.301,0.018,-5.127,-1.343,-1.404,4.0,10.0,12.0,29.0,2.0
0.502,0.313,0.037,-10.864,25.391,-7.751,4.0,9.0,12.0,28.0,2.0
0.586,0.302,0.073,-10.498,37.048,-10.559,4.0,9.0,13.0,27.0,1.0
0.681,0.255,0.109,-6.104,43.274,-21.606,3.0,10.0,12.0,27.0,2.0
0.718,0.244,0.115,-6.348,35.034,-37.231,3.0,9.0,13.0,27.0,2.0
0.773,0.241,0.111,-7.751,31.799,-42.542,3.0,9.0,13.0,29.0,1.0
0.841,0.224,0.125,-11.841,33.264,-47.363,4.0,10.0,13.0,26.0,1.0
0.885,0.213,0.137,-18.799,37.231,-48.035,3.0,10.0,13.0,27.0,1.0
0.953,0.182,0.153,-21.423,37.170,-48.157,3.0,9.0,13.0,26.0,1.0
0.989,0.164,0.138,-26.123,34.790,-47.974,3.0,9.0,12.0,28.0,1.0
0.994,0.166,0.114,-29.724,34.607,-44.739,4.0,9.0,12.0,30.0,1.0
0.990,0.196,0.057,-32.104,39.307,-38.086,4.0,9.0,13.0,27.0,2.0
0.937,0.226,0.014,-32.104,42.908,-34.729,4.0,9.0,12.0,29.0,1.0
0.919,0.236,0.006,-29.968,53.162,-29.968,3.0,9.0,13.0,29.0,1.0
0.906,0.244,0.047,-28.015,56.641,-27.283,3.0,10.0,12.0,30.0,2.0
0.857,0.236,0.078,-28.992,54.077,-28.870,4.0,10.0,12.0,31.0,1.0
0.841,0.238,0.062,-34.241,43.945,-36.011,3.0,9.0,12.0,28.0,1.0
0.844,0.264,-0.045,-36.377,35.400,-41.687,4.0,9.0,12.0,27.0,2.0
0.889,0.290,-0.157,-34.180,36.255,-42.542,4.0,10.0,13.0,28.0,1.0
1.014,0.288,-0.191,-25.269,42.175,-40.649,4.0,9.0,14.0,29.0,1.0
1.051,0.278,-0.196,-16.602,40.283,-36.499,4.0,10.0,13.0,27.0,1.0
1.084,0.249,-0.195,-13.123,37.048,-35.095,4.0,10.0,12.0,28.0,2.0
1.075,0.227,-0.199,-6.653,29.114,-32.715,5.0,10.0,12.0,30.0,2.0
1.075,0.214,-0.204,-0.122,28.076,-27.893,4.0,9.0,13.0,28.0,2.0
1.132,0.195,-0.192,2.563,28.992,-24.536,4.0,10.0,12.0,28.0,2.0
1.138,0.204,-0.178,5.554,25.513,-17.700,4.0,9.0,12.0,29.0,1.0
1.108,0.205,-0.175,9.827,19.714,-12.695,4.0,9.0,13.0,29.0,1.0
1.061,0.172,-0.155,14.709,17.090,-10.132,4.0,11.0,12.0,29.0,2.0
1.034,0.135,-0.159,15.625,15.747,-9.705,4.0,9.0,12.0,31.0,1.0
1.031,0.124,-0.178,15.076,12.756,-11.047,4.0,10.0,12.0,29.0,2.0
1.059,0.139,-0.235,17.273,8.362,-11.780,4.0,9.0,13.0,27.0,3.0
1.068,0.163,-0.300,21.423,8.240,-10.376,3.0,9.0,13.0,28.0,2.0
1.127,0.142,-0.280,32.288,14.954,-6.470,3.0,9.0,13.0,28.0,2.0
1.155,0.113,-0.240,34.607,12.451,-1.404,4.0,9.0,12.0,26.0,1.0
1.113,0.059,-0.193,32.532,6.470,-0.183,4.0,9.0,12.0,27.0,1.0
1.076,0.030,-0.178,31.616,-1.282,-1.099,3.0,10.0,12.0,29.0,1.0
1.079,0.026,-0.159,33.020,-2.686,-1.587,4.0,9.0,11.0,30.0,1.0
1.067,0.040,-0.154,32.837,-3.296,1.099,4.0,10.0,11.0,28.0,3.0
1.066,0.033,-0.173,32.715,-2.197,3.113,3.0,9.0,14.0,29.0,1.0
1.087,0.023,-0.179,31.921,-1.709,6.287,4.0,10.0,12.0,27.0,3.0
1.126,0.009,-0.200,32.593,-4.822,10.864,3.0,9.0,13.0,29.0,0.0
1.146,-0.017,-0.197,34.119,-6.104,13.550,3.0,10.0,11.0,27.0,2.0
1.148,-0.027,-0.187,36.377,-10.742,17.212,3.0,10.0,12.0,28.0,1.0
1.112,-0.028,-0.183,32.837,-15.076,20.813,4.0,9.0,12.0,28.0,2.0
1.057,-0.006,-0.209,30.273,-13.184,23.071,3.0,10.0,13.0,27.0,1.0
1.110,-0.005,-0.199,28.442,-6.409,26.489,4.0,9.0,13.0,27.0,2.0
1.145,-0.013,-0.190,26.123,-14.465,27.405,4.0,10.0,13.0,27.0,2.0
1.158,-0.022,-0.205,23.621,-22.888,27.466,4.0,10.0,12.0,30.0,0.0
1.088,0.007,-0.246,20.874,-33.203,30.273,4.0,10.0,12.0,28.0,1.0
1.050,0.016,-0.236,27.649,-29.907,34.424,4.0,10.0,12.0,30.0,1.0
0.998,0.005,-0.139,31.128,-27.771,34.729,4.0,10.0,12.0,28.0,1.0
0.946,-0.003,-0.067,29.175,-28.015,31.799,4.0,9.0,13.0,28.0,1.0
0.937,0.000,-0.057,22.156,-26.978,28.809,3.0,10.0,13.0,28.0,1.0

0.979,-0.187,1.081,31.555,-26.855,-9.033,5.0,9.0,12.0,31.0,4.0
0.946,-0.017,0.766,-34.058,-5.371,14.038,6.0,10.0,13.0,32.0,5.0
0.869,0.066,0.514,-58.533,18.799,23.804,5.0,9.0,13.0,30.0,4.0
0.953,0.190,0.126,-69.336,36.133,27.344,5.0,11.0,13.0,31.0,5.0
1.091,0.376,-0.370,-79.895,43.335,30.823,6.0,10.0,11.0,32.0,5.0
1.108,0.473,-0.604,-38.879,3.845,13.306,5.0,10.0,13.0,31.0,5.0
0.951,0.593,-0.850,-2.869,-21.118,-2.563,6.0,10.0,13.0,30.0,4.0
0.742,0.529,-0.649,70.557,-40.344,-26.794,6.0,11.0,13.0,32.0,5.0
0.704,0.410,-0.383,104.553,-10.010,-18.066,5.0,10.0,13.0,29.0,6.0
0.829,0.077,0.336,98.145,9.888,-10.071,5.0,10.0,12.0,31.0,4.0
1.015,-0.251,1.038,44.861,17.151,-2.747,6.0,10.0,13.0,30.0,4.0
1.099,-0.299,1.170,-34.119,2.502,4.089,5.0,10.0,13.0,30.0,5.0
1.179,-0.123,0.772,-56.396,-8.301,4.333,6.0,9.0,12.0,29.0,5.0
1.049,0.012,0.382,-64.697,-14.709,1.831,6.0,10.0,13.0,29.0,5.0
1.031,0.074,0.262,-78.979,14.282,14.587,5.0,10.0,13.0,31.0,4.0
1.006,0.303,-0.026,-83.923,28.198,21.362,5.0,11.0,12.0,29.0,5.0
0.950,0.457,-0.292,-73.547,25.085,19.287,5.0,10.0,12.0,31.0,4.0
0.964,0.429,-0.300,-40.588,1.831,6.165,5.0,10.0,13.0,29.0,5.0
0.946,0.389,-0.235,-21.790,-34.851,-9.766,6.0,10.0,12.0,28.0,4.0
0.726,0.368,-0.152,-18.494,-46.570,-14.771,5.0,10.0,12.0,29.0,5.0
0.494,0.340,-0.107,-10.559,-27.527,-14.832,6.0,11.0,12.0,30.0,6.0
0.496,0.302,-0.048,-1.648,18.921,-12.390,5.0,11.0,14.0,29.0,4.0
0.569,0.249,0.051,0.183,34.851,-22.278,5.0,10.0,12.0,30.0,4.0
0.626,0.247,0.069,-2.014,32.410,-31.128,6.0,11.0,13.0,28.0,5.0
0.632,0.276,0.013,-7.996,21.423,-49.988,6.0,11.0,13.0,29.0,5.0
0.653,0.286,-0.013,-10.132,22.949,-62.805,4.0,10.0,13.0,28.0,5.0
0.744,0.285,-0.016,-10.254,27.588,-65.613,6.0,11.0,12.0,30.0,5.0
0.838,0.267,-0.001,-8.972,36.377,-67.200,5.0,10.0,13.0,28.0,5.0
0.881,0.253,0.008,-5.676,42.236,-65.735,5.0,10.0,13.0,29.0,5.0
0.945,0.225,0.031,-4.089,45.959,-63.354,6.0,10.0,11.0,30.0,5.0
0.980,0.211,0.035,-4.639,46.753,-61.707,5.0,10.0,13.0,32.0,4.0
0.976,0.214,0.021,-6.409,47.180,-57.190,5.0,11.0,13.0,30.0,5.0
0.959,0.206,-0.026,-4.272,50.781,-53.467,6.0,10.0,12.0,30.0,5.0
1.039,0.179,-0.090,-3.479,52.002,-52.185,6.0,10.0,12.0,29.0,4.0
1.075,0.196,-0.167,-2.686,48.950,-47.729,6.0,10.0,12.0,30.0,5.0
1.062,0.203,-0.190,5.188,51.331,-40.344,6.0,10.0,12.0,29.0,6.0
1.064,0.173,-0.183,10.437,57.190,-36.011,6.0,9.0,13.0,31.0,4.0
1.119,0.128,-0.157,14.771,69.519,-26.428,5.0,10.0,14.0,31.0,4.0
1.154,0.122,-0.153,12.146,65.369,-21.790,5.0,10.0,13.0,30.0,5.0
1.170,0.124,-0.191,11.963,54.382,-22.278,6.0,11.0,12.0,28.0,5.0
1.158,0.119,-0.277,14.221,28.870,-25.208,5.0,11.0,12.0,29.0,6.0
1.161,0.119,-0.326,15.320,15.869,-20.447,6.0,12.0,12.0,31.0,6.0
1.155,0.122,-0.385,20.264,20.020,-8.484,5.0,10.0,13.0,30.0,5.0
1.161,0.118,-0.370,24.780,26.428,-2.197,5.0,10.0,13.0,32.0,6.0
1.242,0.065,-0.294,34.973,35.706,6.897,5.0,10.0,12.0,31.0,4.0
1.295,0.026,-0.264,34.180,21.240,11.902,6.0,10.0,12.0,29.0,5.0
1.286,-0.005,-0.294,29.846,5.798,14.221,7.0,10.0,12.0,30.0,5.0
1.153,0.012,-0.371,27.222,-15.869,20.142,5.0,10.0,11.0,31.0,5.0
1.118,0.008,-0.369,35.522,-9.216,26.855,5.0,10.0,12.0,31.0,5.0
1.149,-0.034,-0.292,38.757,-3.479,29.846,5.0,9.0,13.0,28.0,4.0
1.160,-0.074,-0.210,38.574,-4.944,34.668,6.0,9.0,12.0,30.0,5.0
1.139,-0.083,-0.194,34.729,-17.090,36.865,5.0,10.0,12.0,29.0,6.0
1.095,-0.074,-0.200,31.738,-23.621,35.828,5.0,10.0,12.0,30.0,5.0
1.086,-0.080,-0.170,30.273,-27.039,34.485,5.0,10.0,13.0,30.0,4.0
1.048,-0.104,-0.155,26.184,-35.706,33.569,5.0,10.0,12.0,29.0,5.0
1.020,-0.103,-0.153,18.494,-34.912,34.119,5.0,10.0,13.0,29.0,5.0
1.000,-0.071,-0.155,16.296,-31.189,33.936,5.0,10.0,12.0,30.0,5.0
1.028,-0.071,-0.139,18.188,-24.353,34.546,6.0,11.0,12.0,30.0,5.0
1.037,-0.073,-0.114,17.334,-26.245,34.851,5.0,9.0,13.0,29.0,5.0
0.996,-0.046,-0.110,15.198,-29.419,33.691,6.0,10.0,12.0,29.0,4.0
0.957,-0.009,-0.155,13.367,-29.541,31.128,6.0,10.0,11.0,30.0,5.0
0.975,-0.014,-0.161,12.085,-25.879,30.212,5.0,9.0,12.0,28.0,5.0
1.012,-0.001,-0.161,5.432,-32.166,28.015,6.0,10.0,13.0,29.0,5.0
0.992,0.038,-0.180,3.906,-37.720,26.672,5.0,10.0,12.0,28.0,5.0
0.990,0.039,-0.181,2.502,-45.776,25.696,6.0,10.0,12.0,29.0,6.0
0.975,0.056,-0.161,-0.610,-52.124,27.283,6.0,10.0,13.0,30.0,4.0
0.902,0.088,-0.143,-0.427,-52.429,26.978,6.0,10.0,12.0,32.0,5.0
0.855,0.112,-0.108,1.587,-46.021,25.269,5.0,10.0,13.0,30.0,4.0
0.834,0.129,-0.086,0.305,-36.682,26.184,5.0,11.0,12.0,30.0,5.0
0.793,0.176,-0.032,-0.793,-33.203,25.879,5.0,10.0,12.0,30.0,4.0

1.344,-0.250,1.261,6.653,22.034,2.869,5.0,10.0,13.0,29.0,6.0
1.243,0.047,0.418,-24.109,16.052,13.367,6.0,10.0,13.0,29.0,6.0
1.159,0.073,0.198,-21.301,-19.165,-1.160,6.0,10.0,12.0,31.0,5.0
1.007,0.179,0.032,-43.396,-24.353,4.883,6.0,10.0,12.0,30.0,4.0
0.809,0.354,-0.267,-71.167,-16.479,21.729,6.0,10.0,13.0,30.0,5.0
0.807,0.397,-0.398,-46.814,8.362,21.790,5.0,10.0,13.0,29.0,5.0
0.926,0.419,-0.498,-26.001,12.451,14.465,5.0,10.0,12.0,30.0,5.0
0.928,0.399,-0.453,20.142,-8.850,-10.925,5.0,9.0,12.0,31.0,4.0
0.912,0.348,-0.373,55.786,-35.889,-28.198,5.0,10.0,12.0,30.0,4.0
0.891,0.170,-0.018,49.866,-32.898,-21.484,6.0,11.0,12.0,29.0,5.0
0.996,-0.055,0.501,31.189,-27.161,-14.832,6.0,10.0,12.0,30.0,4.0
1.122,-0.147,0.726,-19.165,-16.296,-2.380,5.0,10.0,12.0,29.0,4.0
1.132,-0.104,0.601,-48.279,-12.451,1.587,5.0,9.0,13.0,31.0,4.0
0.974,-0.005,0.231,-50.232,-7.385,2.747,5.0,10.0,12.0,29.0,4.0
0.882,0.074,0.038,-52.246,26.306,13.306,5.0,10.0,12.0,30.0,4.0
0.886,0.101,-0.021,-54.993,54.871,19.104,5.0,10.0,12.0,29.0,4.0
0.927,0.138,-0.057,-56.030,53.040,16.052,6.0,10.0,12.0,30.0,5.0
0.850,0.194,-0.076,-58.228,21.423,2.258,5.0,10.0,13.0,28.0,5.0
0.785,0.232,-0.082,-56.824,-5.554,-12.512,5.0,10.0,13.0,30.0,4.0
0.641,0.314,-0.123,-51.819,-1.770,-19.470,5.0,11.0,13.0,30.0,6.0
0.538,0.365,-0.180,-47.974,10.986,-21.729,5.0,10.0,12.0,31.0,5.0
0.552,0.369,-0.185,-37.170,42.114,-29.175,4.0,10.0,12.0,29.0,4.0
0.697,0.341,-0.135,-27.893,47.180,-39.429,6.0,10.0,12.0,31.0,4.0
0.783,0.318,-0.118,-25.818,36.865,-47.119,5.0,9.0,13.0,29.0,4.0
0.807,0.323,-0.163,-20.874,13.062,-64.209,5.0,11.0,13.0,30.0,5.0
0.831,0.312,-0.177,-12.573,8.972,-71.350,5.0,9.0,14.0,30.0,4.0
0.906,0.291,-0.166,-8.240,14.832,-70.923,5.0,10.0,12.0,29.0,4.0
1.012,0.223,-0.086,3.906,31.006,-64.880,5.0,10.0,12.0,28.0,4.0
1.036,0.185,-0.038,7.690,41.687,-56.763,6.0,10.0,12.0,29.0,5.0
1.041,0.153,0.015,5.127,49.194,-50.842,5.0,10.0,14.0,30.0,4.0
1.085,0.124,0.035,-1.648,65.735,-34.973,6.0,10.0,13.0,29.0,6.0
1.064,0.116,0.009,-7.568,63.660,-27.649,6.0,11.0,13.0,29.0,5.0
0.981,0.118,-0.081,-9.766,58.594,-28.931,5.0,9.0,13.0,29.0,4.0
0.939,0.131,-0.162,-13.306,48.218,-32.593,5.0,11.0,12.0,29.0,5.0
0.925,0.142,-0.204,-13.245,40.039,-34.180,5.0,10.0,13.0,29.0,6.0
0.933,0.153,-0.235,-11.475,37.598,-34.912,6.0,11.0,13.0,28.0,6.0
0.933,0.159,-0.214,-8.362,33.142,-35.095,6.0,10.0,12.0,31.0,5.0
0.959,0.156,-0.177,-7.385,30.579,-34.973,5.0,10.0,12.0,31.0,5.0
0.980,0.164,-0.183,-9.583,24.048,-35.400,5.0,11.0,13.0,31.0,4.0
0.992,0.199,-0.258,-9.521,20.142,-34.973,5.0,10.0,13.0,30.0,5.0
1.033,0.218,-0.323,-5.066,20.020,-31.555,5.0,10.0,13.0,28.0,3.0
1.059,0.216,-0.341,1.587,25.085,-24.231,5.0,10.0,12.0,29.0,4.0
1.094,0.206,-0.389,10.742,31.250,-18.066,6.0,10.0,12.0,30.0,4.0
1.139,0.173,-0.396,16.052,34.302,-15.137,5.0,9.0,12.0,31.0,5.0
1.226,0.122,-0.365,22.583,33.691,-9.583,6.0,10.0,12.0,31.0,3.0
1.263,0.102,-0.353,24.719,16.235,-4.822,5.0,10.0,12.0,31.0,4.0
1.262,0.080,-0.341,26.611,2.991,-3.723,5.0,10.0,13.0,29.0,4.0
1.183,0.067,-0.360,31.006,-17.212,-2.319,5.0,11.0,12.0,30.0,5.0
1.158,0.054,-0.373,33.691,-17.456,4.822,6.0,10.0,12.0,31.0,5.0
1.141,0.001,-0.396,34.424,-13.611,10.010,5.0,10.0,12.0,30.0,4.0
1.100,-0.031,-0.416,36.987,-7.019,18.066,5.0,10.0,13.0,30.0,4.0
1.091,-0.045,-0.415,43.457,-3.052,20.386,5.0,10.0,12.0,29.0,4.0
1.127,-0.091,-0.365,46.204,-4.578,20.874,5.0,9.0,13.0,28.0,4.0
1.126,-0.127,-0.302,44.556,-18.860,22.339,6.0,11.0,13.0,30.0,5.0
1.082,-0.130,-0.296,37.354,-32.288,24.719,6.0,10.0,12.0,31.0,4.0
0.998,-0.133,-0.311,32.776,-27.649,29.846,5.0,11.0,11.0,29.0,5.0
0.990,-0.133,-0.299,32.715,-21.545,32.593,6.0,10.0,12.0,31.0,4.0
1.012,-0.126,-0.270,30.884,-15.198,33.813,6.0,10.0,12.0,29.0,3.0
1.009,-0.115,-0.265,25.818,-17.700,30.090,6.0,11.0,13.0,29.0,4.0
1.042,-0.102,-0.248,23.254,-20.569,28.748,6.0,10.0,12.0,30.0,4.0
1.041,-0.093,-0.240,15.137,-29.663,29.297,5.0,10.0,13.0,31.0,4.0
1.006,-0.069,-0.254,9.644,-29.724,33.447,5.0,10.0,13.0,28.0,5.0
0.979,-0.032,-0.262,15.808,-16.418,36.987,5.0,10.0,12.0,29.0,6.0
0.976,-0.034,-0.230,18.738,-11.414,37.231,5.0,10.0,12.0,29.0,5.0
0.987,-0.038,-0.190,17.517,-6.775,35.461,5.0,10.0,13.0,32.0,4.0
0.999,-0.032,-0.169,11.597,-13.123,35.156,5.0,10.0,11.0,30.0,4.0
0.983,-0.022,-0.155,9.705,-19.653,35.461,6.0,10.0,12.0,29.0,6.0
0.932,-0.007,-0.167,7.935,-28.809,34.790,6.0,10.0,12.0,29.0,5.0
0.897,0.004,-0.184,6.958,-25.452,34.241,4.0,10.0,13.0,29.0,4.0
0.894,0.005,-0.181,7.568,-19.226,33.630,5.0,10.0,12.0,30.0,5.0

1.276,-0.038,0.703,-17.578,24.414,10.010,5.0,10.0,13.0,29.0,4.0
1.248,0.053,0.410,-26.611,3.113,10.803,5.0,10.0,12.0,28.0,5.0
1.125,0.133,0.061,-31.433,-21.362,8.789,5.0,9.0,12.0,30.0,5.0
0.928,0.228,-0.058,-41.931,-21.240,15.564,5.0,10.0,12.0,28.0,4.0
0.793,0.327,-0.209,-51.941,-4.944,26.184,5.0,9.0,13.0,30.0,4.0
0.771,0.369,-0.300,-42.908,9.094,20.325,5.0,9.0,14.0,29.0,4.0
0.823,0.447,-0.437,-30.029,8.179,10.132,5.0,11.0,13.0,28.0,3.0
0.850,0.441,-0.482,9.827,-13.000,-14.832,5.0,10.0,12.0,30.0,4.0
0.880,0.384,-0.416,39.795,-26.855,-30.029,5.0,9.0,11.0,30.0,3.0
1.013,0.187,-0.030,39.856,-26.855,-27.100,5.0,9.0,13.0,29.0,3.0
1.142,-0.047,0.588,9.399,-12.085,-6.470,5.0,10.0,13.0,29.0,4.0
1.264,-0.089,0.714,-31.677,-2.747,11.292,6.0,9.0,12.0,29.0,4.0
1.129,-0.005,0.335,-43.518,-19.653,8.911,6.0,10.0,12.0,28.0,4.0
0.912,0.076,0.064,-46.692,-13.123,9.460,5.0,9.0,13.0,29.0,3.0
0.880,0.104,0.008,-52.185,15.137,14.465,5.0,10.0,13.0,28.0,4.0
0.868,0.138,-0.068,-51.819,22.034,8.972,5.0,10.0,12.0,30.0,3.0
0.844,0.160,-0.113,-50.964,15.625,1.648,4.0,9.0,13.0,29.0,4.0
0.772,0.205,-0.118,-48.950,-9.766,-14.893,6.0,11.0,12.0,30.0,4.0
0.672,0.242,-0.135,-47.241,-22.644,-27.100,4.0,9.0,13.0,31.0,4.0
0.538,0.300,-0.158,-45.349,-12.817,-31.372,5.0,10.0,12.0,29.0,4.0
0.631,0.294,-0.106,-41.321,19.836,-36.743,5.0,10.0,13.0,29.0,4.0
0.692,0.288,-0.074,-41.138,28.198,-45.410,5.0,9.0,12.0,29.0,4.0
0.751,0.279,-0.040,-41.260,22.217,-52.368,5.0,9.0,11.0,29.0,4.0
0.791,0.279,-0.034,-41.382,7.507,-65.918,5.0,10.0,13.0,29.0,4.0
0.812,0.284,-0.047,-38.818,2.319,-72.693,5.0,10.0,12.0,31.0,4.0
0.857,0.279,-0.079,-36.011,5.798,-73.364,6.0,10.0,12.0,29.0,4.0
0.990,0.263,-0.086,-32.410,20.874,-70.129,5.0,11.0,13.0,29.0,4.0
1.072,0.261,-0.093,-31.311,28.198,-61.523,5.0,10.0,13.0,28.0,4.0
1.168,0.265,-0.133,-27.466,22.217,-52.490,5.0,10.0,13.0,29.0,5.0
1.196,0.274,-0.191,-23.926,18.066,-48.462,6.0,10.0,11.0,31.0,4.0
1.187,0.278,-0.220,-14.404,13.245,-38.940,5.0,11.0,13.0,28.0,4.0
1.152,0.270,-0.248,-2.136,15.381,-28.198,5.0,10.0,13.0,29.0,3.0
1.132,0.234,-0.211,2.991,16.479,-23.560,6.0,9.0,13.0,30.0,4.0
1.056,0.220,-0.178,8.850,13.489,-16.663,5.0,10.0,12.0,30.0,4.0
1.012,0.216,-0.175,13.550,13.367,-12.451,5.0,10.0,13.0,29.0,3.0
0.985,0.196,-0.185,15.503,15.686,-11.047,6.0,11.0,12.0,30.0,5.0
0.995,0.180,-0.226,20.630,18.433,-9.888,5.0,10.0,12.0,30.0,4.0
0.998,0.164,-0.241,29.053,17.029,-9.277,6.0,10.0,12.0,29.0,5.0
0.982,0.132,-0.233,32.593,14.404,-8.118,5.0,10.0,12.0,28.0,4.0
0.962,0.113,-0.220,32.959,13.245,-8.301,5.0,9.0,13.0,28.0,3.0
0.949,0.104,-0.216,33.752,11.597,-8.484,5.0,11.0,12.0,28.0,4.0
0.956,0.070,-0.219,33.691,12.512,-9.644,6.0,10.0,12.0,32.0,4.0
1.044,0.040,-0.247,32.959,11.597,-10.132,5.0,10.0,12.0,28.0,4.0
1.097,0.018,-0.284,34.668,4.822,-10.803,5.0,10.0,13.0,30.0,4.0
1.098,0.002,-0.284,40.100,-0.061,-8.850,5.0,10.0,12.0,30.0,4.0
1.143,-0.047,-0.242,41.260,0.366,-7.324,5.0,9.0,12.0,30.0,4.0
1.188,-0.058,-0.219,37.964,-0.183,-2.380,5.0,9.0,12.0,31.0,3.0
1.200,-0.062,-0.217,36.438,0.610,6.104,5.0,10.0,11.0,30.0,4.0
1.240,-0.083,-0.182,36.072,2.075,11.169,6.0,11.0,12.0,28.0,5.0
1.245,-0.107,-0.144,32.227,1.587,20.996,5.0,10.0,12.0,30.0,5.0
1.232,-0.106,-0.139,26.001,-3.052,29.602,4.0,10.0,13.0,30.0,4.0
1.178,-0.080,-0.155,20.935,-7.019,35.156,5.0,10.0,12.0,30.0,4.0
1.149,-0.055,-0.176,19.653,-9.644,36.438,6.0,10.0,11.0,31.0,4.0
1.108,-0.053,-0.186,17.822,-17.395,38.513,5.0,10.0,12.0,28.0,6.0
1.085,-0.047,-0.194,14.954,-23.621,39.001,6.0,10.0,12.0,27.0,5.0
1.039,-0.025,-0.225,14.526,-24.658,39.185,5.0,10.0,12.0,29.0,5.0
1.020,-0.027,-0.226,17.578,-21.912,40.283,5.0,10.0,12.0,30.0,5.0
1.009,-0.027,-0.212,22.217,-18.005,39.917,6.0,10.0,12.0,30.0,4.0
0.998,-0.038,-0.157,23.560,-18.127,38.574,5.0,9.0,13.0,29.0,4.0
0.961,-0.034,-0.112,21.973,-25.208,35.095,5.0,10.0,12.0,29.0,5.0
0.895,-0.002,-0.109,16.785,-32.166,30.884,6.0,10.0,13.0,29.0,4.0
0.871,0.013,-0.111,15.137,-29.053,27.222,5.0,10.0,12.0,30.0,4.0
0.873,0.035,-0.097,15.991,-25.574,25.146,6.0,9.0,12.0,29.0,4.0
0.891,0.037,-0.055,16.968,-23.376,19.958,5.0,10.0,12.0,30.0,5.0
0.889,0.039,-0.036,10.864,-27.588,15.930,5.0,11.0,12.0,30.0,4.0
0.855,0.075,-0.026,6.592,-28.687,14.648,5.0,10.0,13.0,29.0,5.0
0.811,0.105,-0.023,1.404,-23.865,13.245,5.0,10.0,12.0,30.0,3.0
0.817,0.114,-0.007,-3.296,-12.390,13.550,5.0,9.0,11.0,31.0,3.0
0.833,0.110,-0.002,-8.972,-9.827,11.292,6.0,9.0,12.0,32.0,4.0
0.833,0.117,-0.022,-12.146,-11.780,9.644,5.0,9.0,13.0,30.0,3.0

1.287,-0.002,0.606,-29.663,21.973,23.560,6.0,10.0,13.0,30.0,3.0
1.014,0.102,0.065,-31.250,-4.944,24.109,6.0,10.0,11.0,29.0,5.0
0.924,0.148,-0.031,-58.838,0.488,32.654,5.0,10.0,12.0,30.0,3.0
0.856,0.336,-0.277,-68.787,11.475,37.354,5.0,10.0,13.0,27.0,4.0
0.874,0.444,-0.548,-45.776,18.188,28.625,5.0,9.0,12.0,30.0,3.0
0.882,0.456,-0.623,5.859,-1.465,-1.343,5.0,10.0,12.0,32.0,4.0
0.911,0.431,-0.572,34.180,-16.602,-20.935,6.0,10.0,13.0,29.0,5.0
0.983,0.201,-0.156,75.500,-47.974,-41.992,5.0,8.0,11.0,30.0,3.0
0.971,0.061,0.190,45.776,-48.584,-22.156,5.0,9.0,13.0,31.0,3.0
1.074,-0.106,0.809,10.132,-30.579,-5.066,4.0,9.0,12.0,29.0,4.0
1.136,-0.014,0.485,-44.983,-9.094,19.409,5.0,10.0,12.0,28.0,4.0
1.019,0.042,0.236,-58.838,-7.263,22.644,5.0,10.0,12.0,29.0,5.0
0.921,0.140,0.004,-63.599,7.690,26.611,5.0,9.0,12.0,28.0,4.0
0.965,0.192,-0.077,-60.608,31.494,30.457,5.0,10.0,12.0,28.0,5.0
0.941,0.201,-0.122,-45.410,20.325,16.724,5.0,9.0,12.0,28.0,4.0
0.829,0.236,-0.182,-30.762,-0.977,-2.930,5.0,9.0,12.0,31.0,4.0
0.734,0.243,-0.138,-24.902,-11.475,-11.353,6.0,8.0,13.0,29.0,3.0
0.655,0.243,-0.122,-26.062,-23.499,-19.348,5.0,9.0,12.0,29.0,3.0
0.506,0.271,-0.120,-28.992,-0.854,-24.414,5.0,9.0,13.0,30.0,3.0
0.576,0.264,-0.067,-26.001,14.343,-28.564,5.0,10.0,13.0,31.0,3.0
0.652,0.218,-0.022,-18.982,24.536,-41.321,5.0,10.0,12.0,28.0,5.0
0.679,0.203,-0.003,-22.339,13.245,-58.228,5.0,10.0,13.0,31.0,3.0
0.684,0.201,0.006,-26.917,5.310,-65.796,5.0,10.0,12.0,28.0,5.0
0.677,0.221,-0.072,-32.349,1.831,-76.782,5.0,10.0,12.0,31.0,3.0
0.705,0.226,-0.109,-27.100,24.231,-79.041,6.0,11.0,12.0,31.0,3.0
0.841,0.209,-0.144,-23.499,39.368,-77.454,5.0,10.0,13.0,29.0,3.0
1.014,0.175,-0.136,-19.531,57.495,-71.777,5.0,10.0,12.0,28.0,3.0
1.072,0.163,-0.131,-20.813,49.744,-68.909,5.0,10.0,13.0,29.0,4.0
1.085,0.189,-0.153,-20.630,38.269,-64.880,5.0,9.0,13.0,28.0,4.0
1.105,0.213,-0.163,-17.639,37.781,-61.829,5.0,10.0,12.0,30.0,3.0
1.147,0.201,-0.142,-12.207,37.415,-53.589,5.0,11.0,12.0,29.0,4.0
1.165,0.186,-0.162,-12.756,29.846,-45.654,5.0,10.0,12.0,29.0,3.0
1.153,0.174,-0.239,-13.489,25.391,-41.443,5.0,10.0,12.0,29.0,3.0
