aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.240,0.958,-0.121,-1.648,0.000,-0.793,0.0,0.0,0.0,0.0,24.0

-0.780,0.772,0.285,10.986,-14.709,-18.738,0.0,0.0,0.0,0.0,20.0
-0.543,0.753,0.390,5.920,10.925,-17.578,0.0,0.0,1.0,0.0,20.0
-0.516,0.790,0.419,-5.432,6.287,-26.550,0.0,0.0,0.0,0.0,20.0
-0.474,0.851,0.423,-6.531,3.967,-32.837,0.0,0.0,0.0,0.0,21.0
-0.291,0.835,0.420,-2.563,9.338,-41.992,0.0,0.0,0.0,0.0,20.0
-0.178,0.820,0.423,0.732,12.024,-44.678,0.0,0.0,0.0,0.0,19.0
-0.038,0.807,0.408,0.427,11.963,-28.198,0.0,0.0,1.0,0.0,19.0
-0.005,0.822,0.398,0.122,15.503,-9.155,0.0,0.0,1.0,0.0,19.0
-0.055,0.813,0.420,0.000,20.569,35.217,0.0,0.0,1.0,0.0,21.0
-0.139,0.796,0.434,-1.160,11.169,62.134,0.0,0.0,0.0,0.0,20.0
-0.378,0.748,0.444,-2.930,3.845,66.406,0.0,0.0,0.0,0.0,20.0
-0.652,0.709,0.443,-10.986,-11.047,54.199,0.0,0.0,1.0,0.0,19.0
-0.976,0.750,0.332,-13.855,-29.907,5.859,0.0,0.0,0.0,0.0,21.0
-0.920,0.728,0.314,-7.263,-19.043,-24.841,0.0,0.0,0.0,0.0,19.0
-0.599,0.694,0.381,-11.292,-13.306,-23.682,0.0,0.0,0.0,0.0,19.0
-0.455,0.751,0.425,-26.123,-20.569,-19.531,0.0,0.0,2.0,0.0,19.0
-0.442,0.795,0.428,-32.227,-34.119,-30.640,0.0,0.0,1.0,0.0,18.0
-0.439,0.830,0.407,-27.771,-40.588,-42.358,0.0,0.0,1.0,0.0,19.0
-0.448,0.807,0.398,-27.649,-40.344,-45.227,0.0,0.0,1.0,0.0,20.0
-0.473,0.830,0.386,-31.433,-32.471,-46.204,0.0,0.0,1.0,0.0,19.0
-0.469,0.835,0.377,-35.889,-20.020,-43.091,0.0,0.0,0.0,0.0,18.0
-0.426,0.819,0.352,-39.734,-15.564,-41.748,0.0,0.0,0.0,0.0,21.0
-0.391,0.852,0.321,-51.025,-15.137,-43.274,0.0,0.0,1.0,0.0,19.0
-0.394,0.899,0.300,-54.077,-22.583,-50.171,0.0,0.0,1.0,0.0,20.0
-0.421,0.947,0.241,-43.335,-28.992,-54.077,0.0,0.0,1.0,0.0,21.0
-0.455,0.948,0.186,-32.532,-27.954,-55.481,0.0,0.0,0.0,0.0,19.0
-0.462,0.936,0.158,-28.076,-24.475,-58.167,0.0,0.0,0.0,0.0,20.0
-0.407,0.912,0.182,-21.790,-15.320,-69.153,0.0,0.0,1.0,0.0,20.0
-0.368,0.912,0.199,-20.447,-11.047,-75.684,0.0,0.0,0.0,0.0,20.0
-0.289,0.939,0.205,-20.142,-14.404,-69.763,0.0,0.0,0.0,0.0,20.0
-0.243,0.953,0.196,-19.409,-18.677,-64.575,0.0,0.0,0.0,0.0,22.0
-0.264,0.923,0.180,-17.334,-26.245,-56.702,0.0,0.0,0.0,0.0,23.0
-0.277,0.896,0.183,-18.799,-21.362,-57.251,0.0,0.0,0.0,0.0,21.0
-0.239,0.866,0.212,-28.564,-9.460,-64.270,0.0,0.0,0.0,0.0,21.0
-0.138,0.911,0.214,-34.119,-6.287,-67.322,0.0,0.0,0.0,0.0,21.0
-0.068,0.970,0.201,-38.391,-11.108,-67.749,0.0,0.0,1.0,0.0,21.0
-0.047,0.964,0.194,-33.997,-22.400,-63.477,0.0,0.0,0.0,0.0,21.0
-0.082,0.932,0.169,-36.621,-28.625,-59.448,0.0,0.0,1.0,0.0,22.0
-0.169,0.941,0.116,-39.246,-24.475,-58.716,0.0,0.0,0.0,0.0,22.0
-0.198,0.931,0.083,-40.955,-2.197,-61.279,0.0,0.0,0.0,0.0,21.0
-0.175,0.917,0.080,-42.908,25.452,-71.716,0.0,0.0,0.0,0.0,22.0
0.009,0.899,0.112,-50.293,32.410,-83.252,0.0,0.0,0.0,0.0,23.0
0.157,0.935,0.114,-56.396,19.653,-83.374,0.0,0.0,0.0,0.0,22.0
0.137,1.000,0.051,-65.002,-13.977,-70.129,0.0,0.0,1.0,0.0,20.0
0.102,1.017,0.018,-60.242,-26.855,-50.354,0.0,0.0,0.0,0.0,21.0
0.074,0.974,-0.013,-52.063,-20.630,-36.133,0.0,0.0,0.0,0.0,23.0
0.131,0.944,-0.014,-51.331,-17.822,-32.532,0.0,0.0,1.0,0.0,23.0
0.162,0.976,-0.020,-50.171,-23.193,-30.273,0.0,0.0,1.0,0.0,23.0
0.099,0.969,-0.047,-41.504,-32.715,-29.846,0.0,0.0,1.0,0.0,24.0
0.076,0.954,-0.051,-34.058,-27.893,-29.602,0.0,0.0,1.0,0.0,24.0
0.054,0.958,-0.046,-29.663,-16.479,-28.992,0.0,0.0,1.0,0.0,24.0
0.072,0.934,-0.044,-28.076,-11.414,-28.809,0.0,0.0,0.0,0.0,23.0
0.103,0.930,-0.061,-30.090,-7.935,-30.945,0.0,0.0,0.0,0.0,24.0
0.109,0.956,-0.076,-31.311,-10.803,-34.790,0.0,0.0,1.0,0.0,23.0
0.117,0.988,-0.101,-22.827,-13.916,-36.682,0.0,0.0,0.0,0.0,24.0
0.122,0.974,-0.120,-17.944,-15.137,-36.499,0.0,0.0,1.0,0.0,23.0
0.113,0.966,-0.134,-11.719,-14.038,-33.936,0.0,0.0,0.0,0.0,21.0
0.177,0.927,-0.104,-10.437,-8.362,-29.724,0.0,0.0,0.0,0.0,25.0
0.207,0.914,-0.085,-19.592,-15.198,-27.649,0.0,0.0,1.0,0.0,23.0
0.224,0.923,-0.087,-31.250,-29.724,-33.630,0.0,0.0,0.0,0.0,23.0
0.188,0.987,-0.114,-33.203,-33.325,-39.307,0.0,0.0,0.0,0.0,24.0
0.224,0.964,-0.124,-29.785,-31.494,-50.354,0.0,0.0,0.0,0.0,23.0
0.246,0.968,-0.138,-27.649,-26.306,-60.425,0.0,0.0,0.0,0.0,23.0
0.262,1.018,-0.195,-23.743,-20.752,-63.049,0.0,0.0,1.0,0.0,23.0
0.340,0.971,-0.189,-9.338,-6.104,-57.739,0.0,0.0,0.0,0.0,25.0
0.460,0.818,-0.097,-7.690,-7.629,-42.969,0.0,0.0,0.0,0.0,23.0
0.451,0.797,-0.093,-33.752,-34.912,-34.485,0.0,0.0,0.0,0.0,24.0
0.304,0.981,-0.179,-44.373,-42.053,-34.485,0.0,0.0,0.0,0.0,26.0
0.274,1.048,-0.244,-33.203,-26.123,-35.278,0.0,0.0,1.0,0.0,24.0
0.356,0.955,-0.247,-6.042,0.244,-33.203,0.0,0.0,1.0,0.0,24.0

-1.186,0.702,-0.010,11.597,-36.621,-24.414,0.0,0.0,0.0,0.0,17.0
-0.732,0.693,0.144,18.921,6.714,-23.560,0.0,0.0,1.0,0.0,19.0
-0.548,0.726,0.216,10.681,5.371,-23.804,0.0,0.0,0.0,0.0,19.0
-0.421,0.818,0.278,7.935,-7.324,-29.053,0.0,0.0,0.0,0.0,20.0
-0.376,0.874,0.265,15.076,-21.240,-39.063,0.0,0.0,0.0,0.0,17.0
-0.229,0.817,0.334,26.794,-5.676,-34.302,0.0,0.0,1.0,0.0,18.0
-0.158,0.796,0.381,21.912,16.907,-15.076,0.0,0.0,1.0,0.0,17.0
-0.092,0.788,0.446,6.042,28.992,10.620,0.0,0.0,1.0,0.0,19.0
-0.157,0.833,0.465,-1.770,30.701,21.362,0.0,0.0,1.0,0.0,18.0
-0.213,0.849,0.466,-9.216,26.184,32.532,0.0,0.0,1.0,0.0,17.0
-0.388,0.829,0.443,-11.536,16.052,31.921,0.0,0.0,1.0,0.0,18.0
-0.547,0.794,0.402,-17.700,7.019,27.039,0.0,0.0,0.0,0.0,18.0
-0.677,0.811,0.329,-19.165,-3.174,20.569,0.0,0.0,0.0,0.0,19.0
-0.834,0.817,0.245,-6.531,-35.522,-4.028,0.0,0.0,0.0,0.0,18.0
-0.967,0.746,0.149,6.836,-25.024,-12.451,0.0,0.0,0.0,0.0,18.0
-0.746,0.708,0.241,5.737,-8.972,-10.071,0.0,0.0,1.0,0.0,17.0
-0.568,0.747,0.336,-3.479,4.089,-13.794,0.0,0.0,1.0,0.0,18.0
-0.524,0.782,0.359,-8.179,-11.108,-23.437,0.0,0.0,1.0,0.0,18.0
-0.507,0.788,0.379,-7.812,-24.597,-25.818,0.0,0.0,1.0,0.0,17.0
-0.544,0.772,0.405,-9.460,-25.085,-26.367,0.0,0.0,1.0,0.0,19.0
-0.547,0.775,0.411,-16.907,-19.226,-30.090,0.0,0.0,1.0,0.0,18.0
-0.542,0.798,0.386,-28.137,-19.104,-38.391,0.0,0.0,0.0,0.0,19.0
-0.543,0.867,0.322,-29.724,-22.705,-50.964,0.0,0.0,1.0,0.0,19.0
-0.492,0.865,0.302,-27.161,-25.452,-58.594,0.0,0.0,1.0,0.0,19.0
-0.417,0.822,0.298,-25.635,-35.095,-73.059,0.0,0.0,1.0,0.0,19.0
-0.382,0.831,0.283,-34.058,-44.922,-83.374,0.0,0.0,1.0,0.0,19.0
-0.369,0.922,0.226,-34.607,-44.006,-83.313,0.0,0.0,1.0,0.0,20.0
-0.340,0.952,0.197,-29.053,-38.269,-77.759,0.0,0.0,1.0,0.0,18.0
-0.274,0.881,0.206,-19.348,-27.649,-62.256,0.0,0.0,0.0,0.0,20.0
-0.259,0.867,0.210,-23.376,-23.926,-55.420,0.0,0.0,1.0,0.0,19.0
-0.241,0.876,0.210,-30.396,-23.682,-56.335,0.0,0.0,1.0,0.0,19.0
-0.214,0.888,0.202,-33.875,-25.574,-56.580,0.0,0.0,1.0,0.0,18.0
-0.242,0.901,0.196,-40.466,-30.762,-53.894,0.0,0.0,1.0,0.0,21.0
-0.262,0.897,0.186,-45.349,-28.076,-47.424,0.0,0.0,0.0,0.0,20.0
-0.249,0.910,0.166,-47.668,-17.883,-46.143,0.0,0.0,1.0,0.0,21.0
-0.198,0.934,0.155,-46.326,-16.296,-47.974,0.0,0.0,0.0,0.0,21.0
-0.199,0.897,0.138,-44.556,-22.583,-49.866,0.0,0.0,1.0,0.0,20.0
-0.200,0.869,0.128,-54.138,-34.973,-50.781,0.0,0.0,0.0,0.0,20.0
-0.227,0.899,0.094,-64.514,-46.326,-62.805,0.0,0.0,1.0,0.0,21.0
-0.281,0.986,0.036,-63.171,-47.485,-71.533,0.0,0.0,0.0,0.0,22.0
-0.278,0.981,-0.007,-49.561,-37.720,-85.388,0.0,0.0,1.0,0.0,22.0
-0.242,0.955,-0.010,-40.344,-22.034,-91.248,0.0,0.0,0.0,0.0,21.0
-0.126,0.945,0.004,-40.894,-17.700,-90.881,0.0,0.0,1.0,0.0,22.0
-0.036,0.983,-0.009,-41.626,-22.217,-87.524,0.0,0.0,0.0,0.0,22.0
-0.027,0.999,-0.063,-40.833,-34.363,-74.829,0.0,0.0,0.0,0.0,22.0
-0.003,0.987,-0.086,-38.574,-38.452,-60.059,0.0,0.0,0.0,0.0,24.0
0.021,0.968,-0.092,-37.109,-40.405,-48.828,0.0,0.0,1.0,0.0,24.0
0.055,0.957,-0.089,-37.476,-42.725,-46.509,0.0,0.0,0.0,0.0,23.0
0.068,0.974,-0.090,-37.659,-49.927,-47.974,0.0,0.0,0.0,0.0,24.0
0.072,0.983,-0.113,-33.386,-51.819,-53.589,0.0,0.0,1.0,0.0,23.0
0.089,0.986,-0.114,-26.611,-45.715,-57.007,0.0,0.0,0.0,0.0,24.0
0.131,0.977,-0.099,-22.461,-40.344,-54.321,0.0,0.0,0.0,0.0,26.0
0.149,0.970,-0.092,-21.545,-38.025,-50.903,0.0,0.0,0.0,0.0,26.0
0.191,0.943,-0.085,-20.935,-32.654,-43.518,0.0,0.0,0.0,0.0,25.0
0.210,0.934,-0.089,-21.423,-30.090,-39.124,0.0,0.0,0.0,0.0,27.0
0.228,0.916,-0.111,-20.325,-28.687,-39.185,0.0,0.0,1.0,0.0,27.0
0.231,0.930,-0.136,-18.127,-26.367,-39.307,0.0,0.0,0.0,0.0,27.0
0.263,0.926,-0.156,-9.888,-17.395,-34.424,0.0,0.0,1.0,0.0,26.0
0.315,0.906,-0.162,-3.845,-11.414,-21.057,0.0,0.0,0.0,0.0,25.0
0.336,0.903,-0.155,-1.282,-13.245,-1.465,0.0,0.0,0.0,0.0,25.0
0.310,0.892,-0.151,0.366,-18.372,17.639,0.0,0.0,1.0,0.0,24.0
0.230,0.881,-0.154,-0.854,-17.456,23.437,0.0,0.0,0.0,0.0,26.0
0.186,0.952,-0.139,-4.944,-10.254,22.522,0.0,0.0,0.0,0.0,25.0
0.161,1.027,-0.153,-0.793,-3.662,11.230,0.0,0.0,0.0,0.0,25.0
0.153,1.032,-0.150,10.681,2.930,2.197,0.0,0.0,0.0,0.0,24.0
0.164,1.022,-0.136,14.404,4.761,-0.305,0.0,0.0,0.0,0.0,25.0
0.186,1.015,-0.106,11.963,2.380,0.488,0.0,0.0,0.0,0.0,24.0
0.172,1.036,-0.098,4.944,-5.188,3.784,0.0,0.0,0.0,0.0,24.0
0.124,1.040,-0.098,1.770,-9.094,6.287,0.0,0.0,1.0,0.0,26.0
0.104,1.037,-0.098,-0.854,-3.418,5.737,0.0,0.0,0.0,0.0,27.0

-1.288,0.824,-0.073,1.770,-57.068,-34.241,0.0,0.0,1.0,0.0,18.0
-0.746,0.777,0.116,26.672,6.958,-28.137,0.0,0.0,1.0,0.0,19.0
-0.491,0.778,0.223,25.269,21.729,-32.959,0.0,0.0,1.0,0.0,19.0
-0.234,0.849,0.352,18.799,-20.447,-49.438,0.0,0.0,1.0,0.0,19.0
-0.282,0.904,0.311,21.362,-38.696,-52.917,0.0,0.0,0.0,0.0,18.0
-0.256,0.833,0.344,27.832,-33.203,-42.419,0.0,0.0,1.0,0.0,18.0
-0.208,0.806,0.389,21.851,4.883,-19.592,0.0,0.0,1.0,0.0,19.0
-0.073,0.780,0.483,14.709,23.865,-4.333,0.0,0.0,1.0,0.0,18.0
-0.013,0.811,0.522,-3.235,45.227,28.259,0.0,0.0,0.0,0.0,19.0
-0.042,0.829,0.512,-13.489,41.016,47.913,0.0,0.0,0.0,0.0,19.0
-0.279,0.823,0.448,-16.907,24.963,54.077,0.0,0.0,0.0,0.0,19.0
