aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.645,0.205,0.670,-15.259,-2.075,-19.287,0.0,0.0,0.0,0.0,0.0
0.691,0.174,0.682,-11.536,0.122,-20.752,0.0,0.0,1.0,0.0,0.0
0.695,0.174,0.673,-12.756,-3.845,-19.653,0.0,0.0,1.0,0.0,0.0
0.693,0.185,0.652,-12.512,-1.831,-17.273,0.0,0.0,0.0,0.0,0.0
0.723,0.177,0.675,-10.071,6.897,-13.184,0.0,0.0,1.0,0.0,0.0
0.727,0.173,0.694,-10.620,6.287,-11.963,0.0,0.0,1.0,0.0,0.0
0.700,0.172,0.711,-14.099,-0.183,-13.611,0.0,0.0,0.0,0.0,0.0
0.658,0.188,0.703,-15.259,-3.235,-14.832,0.0,0.0,1.0,0.0,0.0
0.615,0.195,0.692,-13.733,-5.371,-16.235,0.0,0.0,0.0,0.0,0.0
0.617,0.181,0.696,-10.986,-2.441,-17.456,0.0,0.0,1.0,0.0,0.0
0.626,0.176,0.695,-11.536,-2.319,-19.714,0.0,0.0,1.0,0.0,0.0
0.629,0.177,0.676,-11.841,-2.747,-21.973,0.0,0.0,1.0,0.0,0.0
0.686,0.166,0.672,-11.719,-0.488,-20.752,0.0,0.0,1.0,0.0,0.0
0.713,0.181,0.684,-14.160,3.235,-15.381,0.0,0.0,0.0,0.0,0.0
0.674,0.191,0.661,-8.667,3.174,-18.799,0.0,0.0,0.0,0.0,0.0
0.708,0.169,0.673,-2.808,8.301,-17.761,0.0,0.0,1.0,0.0,0.0
0.768,0.154,0.718,-8.972,4.272,-12.329,0.0,4.0,1.0,0.0,0.0
0.731,0.164,0.706,-10.071,0.244,-12.939,0.0,0.0,1.0,0.0,0.0
0.724,0.165,0.694,-10.986,-5.432,-14.221,0.0,0.0,0.0,0.0,0.0
0.708,0.172,0.676,-10.803,-6.470,-15.198,0.0,0.0,0.0,0.0,0.0
0.716,0.166,0.662,-7.080,-2.380,-13.855,0.0,0.0,0.0,0.0,0.0
0.708,0.156,0.684,-6.165,-1.160,-12.634,0.0,0.0,0.0,0.0,0.0
0.681,0.170,0.672,-7.263,0.549,-11.536,0.0,0.0,1.0,0.0,0.0
0.667,0.185,0.648,-5.798,5.981,-10.864,0.0,0.0,0.0,0.0,0.0

0.807,-0.002,1.127,-17.212,10.010,23.926,0.0,0.0,1.0,0.0,0.0
0.639,0.215,0.826,-44.495,17.395,21.301,0.0,0.0,0.0,0.0,0.0
0.763,0.160,0.833,-17.395,6.531,11.902,0.0,0.0,0.0,0.0,0.0
0.684,0.116,0.801,-21.484,-12.512,16.785,0.0,0.0,1.0,0.0,0.0
0.389,0.257,0.698,-39.368,-18.127,31.799,0.0,0.0,0.0,0.0,0.0
0.331,0.360,0.628,-28.015,15.442,33.142,0.0,0.0,1.0,0.0,0.0
0.368,0.367,0.603,5.737,32.837,17.700,0.0,0.0,0.0,0.0,0.0
0.493,0.325,0.629,23.499,25.696,3.784,0.0,0.0,0.0,0.0,0.0
0.555,0.214,0.715,56.519,-20.325,-39.978,0.0,0.0,0.0,0.0,0.0
0.651,-0.155,1.028,62.744,-62.622,-67.078,0.0,0.0,0.0,0.0,0.0
0.766,-0.073,1.245,-16.052,-44.678,0.366,0.0,0.0,1.0,0.0,0.0
0.359,0.214,0.967,-21.362,6.287,10.071,0.0,0.0,1.0,0.0,0.0
0.577,0.138,0.927,-0.427,35.950,1.343,0.0,0.0,1.0,0.0,0.0
0.638,0.035,0.863,3.540,30.579,7.507,0.0,0.0,0.0,0.0,0.0
0.543,0.052,0.804,-22.766,15.747,26.306,0.0,0.0,1.0,0.0,0.0
0.460,0.163,0.785,-33.997,19.897,31.555,0.0,0.0,0.0,0.0,0.0
0.471,0.279,0.785,-41.260,28.748,29.419,0.0,0.0,0.0,0.0,0.0
0.483,0.300,0.778,-27.527,22.705,17.334,0.0,0.0,1.0,0.0,0.0
0.459,0.282,0.753,-7.507,6.531,-3.723,0.0,0.0,0.0,0.0,0.0
