aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.884,0.560,0.223,9.460,-11.658,-3.418,0.0,20.0,17.0,26.0,0.0
0.884,0.602,0.152,-9.094,-4.517,4.639,0.0,19.0,16.0,25.0,0.0
0.868,0.584,-0.000,-23.987,-5.432,13.000,0.0,18.0,17.0,25.0,0.0
0.749,0.581,-0.177,-34.058,-3.906,18.494,0.0,19.0,16.0,25.0,0.0
0.664,0.611,-0.374,-44.250,8.423,24.048,0.0,18.0,16.0,26.0,0.0
0.665,0.621,-0.434,-40.222,19.897,22.644,0.0,19.0,16.0,26.0,0.0
0.689,0.644,-0.488,-36.621,19.714,22.217,0.0,18.0,17.0,25.0,0.0
0.670,0.669,-0.502,-28.442,6.958,23.071,0.0,19.0,16.0,25.0,0.0
0.634,0.680,-0.497,-19.836,-10.986,22.644,1.0,18.0,17.0,23.0,0.0
0.561,0.693,-0.450,-12.939,-17.822,18.372,0.0,17.0,16.0,26.0,0.0
0.541,0.695,-0.377,-10.986,-17.334,15.320,0.0,18.0,15.0,25.0,0.0
0.557,0.670,-0.322,-10.559,-12.939,8.362,0.0,18.0,15.0,25.0,0.0
0.571,0.665,-0.311,-13.428,-5.676,3.845,0.0,18.0,16.0,24.0,0.0
0.602,0.662,-0.315,-14.526,-1.587,2.991,0.0,18.0,16.0,24.0,0.0
0.634,0.665,-0.347,-15.869,4.150,2.075,0.0,17.0,16.0,24.0,0.0
0.647,0.668,-0.393,-14.893,4.944,1.404,0.0,18.0,16.0,25.0,0.0
0.653,0.668,-0.408,-11.414,3.357,1.160,0.0,18.0,17.0,25.0,0.0
0.662,0.660,-0.417,-10.132,1.831,1.465,0.0,18.0,17.0,25.0,0.0
0.629,0.666,-0.437,-8.850,-0.488,2.441,0.0,18.0,17.0,26.0,0.0
0.620,0.666,-0.444,-6.042,2.747,2.014,0.0,19.0,16.0,24.0,0.0
0.628,0.667,-0.446,-4.578,4.028,1.038,1.0,18.0,16.0,25.0,0.0
0.632,0.667,-0.433,-0.916,2.991,-0.549,0.0,18.0,16.0,25.0,0.0
0.636,0.658,-0.416,2.136,1.038,-1.099,0.0,18.0,16.0,25.0,0.0
0.645,0.660,-0.386,1.831,-2.502,-1.404,0.0,19.0,17.0,25.0,0.0
0.634,0.665,-0.367,2.197,-3.357,-1.038,1.0,18.0,16.0,26.0,0.0
0.645,0.644,-0.343,2.441,-1.831,-0.916,0.0,18.0,15.0,24.0,0.0
0.651,0.645,-0.340,-0.488,-0.366,-1.221,0.0,17.0,17.0,24.0,0.0
0.650,0.646,-0.345,-1.587,-0.366,-1.038,0.0,18.0,16.0,25.0,0.0
0.643,0.647,-0.357,-2.747,-0.366,-0.977,0.0,18.0,17.0,25.0,0.0
0.646,0.648,-0.361,-2.136,0.488,-1.282,0.0,18.0,16.0,25.0,0.0
0.653,0.644,-0.362,-2.136,0.549,-1.099,0.0,17.0,16.0,25.0,0.0
0.655,0.648,-0.370,-2.869,0.488,-0.793,0.0,18.0,16.0,25.0,0.0
0.653,0.651,-0.380,-3.235,0.427,-0.549,0.0,18.0,16.0,24.0,0.0
0.652,0.649,-0.384,-2.136,-0.366,-1.465,0.0,18.0,16.0,24.0,1.0
0.649,0.646,-0.393,-1.404,-0.732,-1.587,0.0,19.0,16.0,24.0,0.0
0.650,0.646,-0.395,0.061,-0.305,-0.854,0.0,18.0,16.0,25.0,0.0
0.657,0.648,-0.394,0.488,0.671,-0.305,0.0,18.0,16.0,23.0,0.0
0.664,0.654,-0.387,0.427,-0.793,0.061,0.0,18.0,16.0,24.0,0.0
0.655,0.662,-0.372,0.854,-2.014,0.061,0.0,17.0,17.0,23.0,0.0
0.642,0.662,-0.357,1.648,-3.784,-0.916,0.0,18.0,16.0,27.0,0.0
0.637,0.660,-0.355,1.038,-3.052,-1.160,0.0,19.0,15.0,24.0,0.0
0.635,0.648,-0.355,0.427,-1.282,-1.038,0.0,19.0,16.0,26.0,0.0
0.653,0.647,-0.357,-0.366,2.075,-1.221,0.0,18.0,16.0,25.0,0.0
0.661,0.647,-0.360,0.183,1.587,-2.014,0.0,18.0,16.0,24.0,0.0
0.661,0.644,-0.365,0.122,-1.404,-2.258,0.0,17.0,16.0,26.0,0.0
0.648,0.652,-0.371,0.061,-1.953,-2.197,0.0,18.0,16.0,24.0,0.0
0.649,0.640,-0.364,0.305,-0.366,-1.831,0.0,18.0,17.0,25.0,0.0
0.657,0.636,-0.360,-1.282,1.160,-1.526,0.0,18.0,17.0,24.0,0.0
0.658,0.639,-0.366,-1.953,1.099,-1.343,0.0,19.0,16.0,24.0,0.0
0.653,0.645,-0.376,-1.465,0.916,-1.221,1.0,18.0,16.0,26.0,0.0
0.655,0.646,-0.375,-0.244,1.221,-0.977,0.0,19.0,16.0,25.0,0.0
0.655,0.644,-0.375,-0.244,0.183,0.000,0.0,18.0,17.0,25.0,0.0
0.646,0.651,-0.378,-0.671,-0.244,-0.061,0.0,18.0,17.0,25.0,0.0
0.652,0.652,-0.375,-0.854,0.305,-0.488,0.0,17.0,15.0,25.0,0.0
0.657,0.649,-0.371,-0.488,0.244,-1.038,0.0,18.0,16.0,25.0,0.0
0.655,0.647,-0.369,-0.366,-0.549,-1.160,0.0,18.0,16.0,25.0,0.0
0.644,0.640,-0.368,0.610,-1.221,-1.099,0.0,18.0,16.0,27.0,0.0
0.645,0.639,-0.366,0.244,-0.122,-1.404,0.0,18.0,16.0,24.0,0.0
0.654,0.650,-0.365,-0.183,0.671,-1.282,0.0,19.0,16.0,25.0,0.0
0.665,0.645,-0.364,-1.343,1.526,-0.671,0.0,19.0,16.0,27.0,0.0
0.661,0.652,-0.372,-2.869,0.854,-0.366,0.0,18.0,16.0,23.0,0.0
0.658,0.658,-0.387,-1.892,0.854,-0.488,0.0,18.0,17.0,23.0,0.0
0.664,0.639,-0.382,0.061,-0.488,-1.404,0.0,18.0,16.0,26.0,0.0
0.655,0.642,-0.388,-1.038,-1.404,-0.793,0.0,18.0,15.0,25.0,0.0
0.652,0.652,-0.392,1.221,0.488,-0.549,0.0,17.0,16.0,25.0,0.0
0.665,0.641,-0.376,1.648,0.427,-0.916,0.0,18.0,16.0,25.0,0.0

0.607,0.707,-0.734,10.010,1.770,-7.202,0.0,18.0,16.0,25.0,0.0
0.621,0.683,-0.549,32.104,-20.447,-13.367,0.0,20.0,18.0,24.0,0.0
0.660,0.647,-0.386,38.757,-25.513,-15.198,0.0,19.0,18.0,26.0,0.0
0.764,0.591,-0.039,32.715,-22.949,-12.878,0.0,19.0,17.0,26.0,0.0
0.824,0.627,0.112,10.620,-10.315,-2.808,0.0,19.0,18.0,25.0,0.0
0.807,0.665,-0.029,-6.836,-2.075,5.005,0.0,18.0,17.0,25.0,0.0
0.765,0.657,-0.134,-15.747,-4.395,9.705,1.0,18.0,16.0,26.0,0.0
0.632,0.625,-0.331,-19.470,-4.395,11.353,0.0,17.0,15.0,26.0,0.0
0.571,0.618,-0.485,-23.071,4.150,9.644,0.0,18.0,15.0,26.0,0.0
0.585,0.624,-0.532,-18.982,12.512,7.385,0.0,18.0,16.0,25.0,0.0
0.629,0.648,-0.563,-13.733,11.230,6.348,0.0,18.0,16.0,25.0,0.0
0.639,0.660,-0.511,-0.610,-0.244,3.052,0.0,18.0,16.0,25.0,0.0
0.630,0.669,-0.467,7.263,-10.681,1.526,0.0,17.0,16.0,25.0,0.0
0.614,0.681,-0.374,8.545,-12.390,0.427,0.0,18.0,16.0,25.0,0.0
0.631,0.663,-0.294,7.019,-10.620,-0.183,0.0,18.0,17.0,24.0,0.0
0.662,0.661,-0.265,1.892,-4.700,-0.977,0.0,18.0,15.0,27.0,0.0
0.677,0.659,-0.266,-0.671,0.061,-0.732,0.0,18.0,15.0,26.0,0.0
0.686,0.643,-0.290,-1.892,0.793,-0.122,0.0,19.0,16.0,25.0,0.0
0.669,0.644,-0.335,-5.371,0.732,1.831,0.0,18.0,16.0,24.0,0.0
0.661,0.646,-0.353,-6.531,-1.038,2.258,0.0,18.0,16.0,25.0,0.0
0.644,0.654,-0.377,-5.981,-2.563,1.465,0.0,18.0,16.0,26.0,0.0
0.635,0.655,-0.387,-3.235,-3.662,-0.793,0.0,18.0,16.0,25.0,0.0
0.645,0.655,-0.387,-0.793,-0.732,-1.465,0.0,17.0,16.0,25.0,0.0
0.653,0.655,-0.381,0.061,1.038,-0.549,0.0,18.0,16.0,26.0,0.0
0.659,0.657,-0.364,-0.183,0.549,0.061,0.0,18.0,16.0,25.0,0.0
0.647,0.660,-0.352,-0.854,-1.343,0.122,0.0,18.0,16.0,24.0,0.0
0.646,0.659,-0.348,-0.366,-1.770,-0.671,0.0,19.0,16.0,25.0,0.0
0.650,0.648,-0.342,0.000,-1.648,-1.160,0.0,17.0,15.0,25.0,0.0
0.658,0.646,-0.339,-0.671,-1.770,-1.648,0.0,17.0,16.0,25.0,0.0
0.660,0.647,-0.340,-2.014,-2.136,-1.160,0.0,17.0,16.0,25.0,0.0
0.656,0.644,-0.342,-2.808,-2.258,-1.160,0.0,18.0,16.0,25.0,0.0
0.659,0.657,-0.350,-3.906,-1.343,-1.648,0.0,18.0,16.0,25.0,0.0
0.667,0.659,-0.355,-2.014,-0.549,-2.380,0.0,18.0,17.0,25.0,0.0
0.669,0.651,-0.363,-0.427,-1.221,-1.404,0.0,19.0,17.0,24.0,0.0
0.659,0.644,-0.362,-0.244,-0.793,-0.427,0.0,18.0,15.0,25.0,0.0
0.670,0.645,-0.348,-0.549,0.366,-0.183,0.0,18.0,15.0,25.0,0.0
0.676,0.647,-0.343,-1.770,-1.160,0.061,0.0,17.0,17.0,24.0,0.0
0.660,0.663,-0.349,-1.953,-2.502,0.183,0.0,17.0,16.0,24.0,0.0
0.660,0.656,-0.347,-0.671,-2.869,-0.183,0.0,17.0,16.0,24.0,0.0
0.658,0.653,-0.351,-0.732,-2.747,0.366,0.0,17.0,16.0,24.0,0.0
0.646,0.651,-0.361,-0.122,-1.038,0.610,0.0,18.0,16.0,25.0,0.0
0.654,0.644,-0.351,0.244,0.244,0.366,0.0,17.0,16.0,26.0,0.0
0.669,0.646,-0.339,-0.366,1.160,-0.183,0.0,17.0,16.0,25.0,0.0
0.666,0.646,-0.340,-2.075,0.122,0.122,0.0,17.0,16.0,25.0,0.0
0.659,0.651,-0.346,-2.869,0.122,0.488,0.0,17.0,16.0,25.0,0.0
0.657,0.657,-0.357,-3.174,0.549,0.610,0.0,18.0,16.0,24.0,0.0
0.656,0.660,-0.363,-1.953,0.427,-0.244,0.0,19.0,15.0,24.0,0.0
0.657,0.663,-0.370,-0.732,0.244,-0.793,1.0,18.0,15.0,26.0,0.0
0.665,0.639,-0.355,1.587,-0.366,-0.977,0.0,17.0,17.0,24.0,0.0
0.665,0.632,-0.348,-0.549,-1.160,-0.183,0.0,18.0,16.0,26.0,0.0
0.664,0.641,-0.345,-2.258,-0.977,0.183,0.0,18.0,15.0,24.0,0.0
0.668,0.666,-0.361,-3.845,-0.183,0.671,0.0,18.0,17.0,25.0,0.0
0.661,0.672,-0.373,-0.427,0.244,0.000,0.0,17.0,17.0,24.0,0.0
0.667,0.653,-0.366,3.174,0.610,-0.793,0.0,17.0,16.0,25.0,0.0
0.669,0.632,-0.350,2.991,-0.732,-0.549,0.0,18.0,16.0,24.0,0.0
0.665,0.636,-0.346,-0.061,-3.113,0.732,0.0,17.0,16.0,25.0,0.0
0.670,0.644,-0.347,-3.418,-4.578,2.502,0.0,18.0,16.0,24.0,0.0
0.644,0.662,-0.365,-3.296,-5.310,2.625,0.0,18.0,15.0,26.0,0.0
0.626,0.663,-0.364,0.122,-2.930,0.549,0.0,17.0,16.0,24.0,0.0
0.645,0.655,-0.353,2.747,1.892,-1.709,0.0,18.0,16.0,24.0,0.0
0.677,0.639,-0.336,2.441,1.892,-1.709,0.0,17.0,15.0,25.0,0.0
0.662,0.646,-0.347,0.610,-0.732,-0.916,0.0,17.0,16.0,26.0,0.0
0.657,0.650,-0.351,-0.427,-0.244,-1.038,0.0,17.0,16.0,25.0,0.0
0.659,0.654,-0.356,-1.465,0.854,-1.099,0.0,17.0,17.0,26.0,0.0
0.658,0.654,-0.362,-1.038,0.854,-1.099,0.0,17.0,17.0,25.0,0.0
0.660,0.646,-0.357,0.793,0.793,-1.282,0.0,17.0,16.0,25.0,0.0
0.659,0.645,-0.355,1.465,1.282,-1.099,0.0,18.0,16.0,24.0,0.0
0.661,0.645,-0.354,1.465,1.465,-1.160,0.0,19.0,17.0,25.0,0.0
0.670,0.647,-0.356,0.916,1.038,-1.282,0.0,18.0,16.0,24.0,0.0
0.671,0.648,-0.355,1.038,-0.427,-1.343,0.0,18.0,16.0,24.0,0.0

0.630,0.700,-0.668,5.310,9.094,-5.310,0.0,17.0,16.0,24.0,0.0
0.602,0.682,-0.591,17.456,-15.198,-8.789,0.0,18.0,16.0,26.0,0.0
0.609,0.665,-0.512,25.146,-26.306,-12.329,0.0,17.0,17.0,22.0,0.0
0.680,0.609,-0.275,25.024,-27.222,-11.597,0.0,18.0,16.0,23.0,0.0
0.694,0.605,-0.085,13.000,-18.738,-3.784,0.0,18.0,16.0,24.0,0.0
0.694,0.637,-0.072,-2.014,3.235,1.099,0.0,18.0,16.0,25.0,0.0
0.727,0.664,-0.198,-7.812,7.385,0.244,0.0,18.0,16.0,21.0,0.0
0.651,0.640,-0.360,-10.559,0.977,2.197,0.0,18.0,16.0,23.0,0.0
0.535,0.647,-0.501,-13.855,-6.775,4.089,0.0,18.0,15.0,23.0,0.0
0.525,0.640,-0.538,-10.376,-0.549,-0.488,0.0,18.0,16.0,23.0,0.0
0.576,0.648,-0.553,-7.568,2.808,-2.014,0.0,17.0,17.0,22.0,0.0
0.638,0.657,-0.497,1.770,3.052,-3.235,0.0,18.0,16.0,24.0,0.0
0.656,0.654,-0.450,8.179,-2.930,-3.906,1.0,18.0,17.0,25.0,0.0
0.659,0.650,-0.359,8.423,-5.249,-3.540,0.0,18.0,16.0,23.0,0.0
0.656,0.636,-0.295,4.944,-4.456,-2.563,0.0,17.0,16.0,25.0,0.0
0.662,0.634,-0.288,-1.282,0.488,-0.793,0.0,18.0,16.0,24.0,0.0
0.665,0.654,-0.335,-4.578,2.014,0.488,0.0,18.0,16.0,24.0,0.0
0.639,0.652,-0.397,-4.578,1.282,0.427,0.0,17.0,16.0,23.0,0.0
0.626,0.645,-0.428,-3.845,-0.305,-0.244,0.0,18.0,16.0,22.0,0.0
0.630,0.646,-0.430,-2.197,-2.258,-1.709,0.0,17.0,16.0,23.0,0.0
0.637,0.654,-0.427,-0.977,-3.113,-2.075,0.0,17.0,16.0,23.0,0.0
0.644,0.650,-0.408,1.953,-2.319,-1.892,0.0,18.0,16.0,22.0,0.0
0.654,0.645,-0.394,3.296,0.183,-1.282,0.0,18.0,15.0,22.0,0.0
0.663,0.641,-0.374,1.892,-0.183,0.305,0.0,18.0,15.0,23.0,0.0
0.644,0.650,-0.376,0.977,-0.793,0.793,0.0,19.0,15.0,25.0,0.0
0.633,0.659,-0.385,-0.061,-1.221,0.366,0.0,17.0,16.0,24.0,0.0
0.633,0.655,-0.386,0.732,-0.977,-0.061,1.0,18.0,15.0,24.0,0.0
0.643,0.641,-0.375,0.610,-1.099,0.122,0.0,17.0,15.0,24.0,0.0
0.642,0.641,-0.372,0.000,-2.014,0.305,0.0,18.0,16.0,24.0,0.0
0.641,0.644,-0.372,-0.183,-1.648,0.244,0.0,18.0,17.0,24.0,0.0
0.641,0.644,-0.377,-0.488,-1.221,0.488,0.0,18.0,16.0,21.0,0.0
0.637,0.649,-0.391,-1.587,-0.366,0.916,0.0,18.0,15.0,23.0,0.0
0.634,0.651,-0.396,-0.549,-0.244,0.061,0.0,18.0,16.0,22.0,0.0
0.637,0.648,-0.389,0.061,-0.610,-0.122,0.0,19.0,16.0,22.0,0.0
0.637,0.653,-0.388,-0.183,-0.854,0.122,0.0,17.0,16.0,23.0,0.0
0.639,0.647,-0.387,0.366,-0.916,0.671,0.0,18.0,17.0,23.0,0.0
0.641,0.645,-0.383,0.061,-0.793,0.610,0.0,17.0,17.0,24.0,0.0
0.646,0.645,-0.377,-0.549,-0.427,0.916,0.0,18.0,16.0,24.0,0.0
0.648,0.655,-0.381,-1.648,0.671,1.587,0.0,18.0,17.0,22.0,0.0
0.644,0.661,-0.389,-0.488,1.282,1.282,0.0,17.0,16.0,23.0,0.0
0.637,0.651,-0.393,0.671,1.221,0.916,0.0,18.0,18.0,23.0,0.0
0.632,0.644,-0.391,0.427,-0.305,0.183,0.0,17.0,15.0,25.0,0.0
0.626,0.647,-0.396,-1.831,-1.099,-0.061,0.0,17.0,17.0,24.0,0.0
0.633,0.659,-0.401,-1.526,0.732,0.000,0.0,17.0,17.0,23.0,0.0
0.659,0.658,-0.382,-0.916,1.038,0.061,1.0,17.0,16.0,24.0,0.0
0.658,0.659,-0.377,-0.305,-0.916,0.488,0.0,17.0,16.0,23.0,0.0
0.633,0.652,-0.379,-0.244,-1.404,1.099,0.0,18.0,16.0,24.0,0.0
0.623,0.647,-0.385,-0.671,-0.366,1.648,0.0,20.0,15.0,24.0,0.0
0.624,0.644,-0.387,-1.648,1.160,1.831,0.0,18.0,15.0,25.0,0.0
0.626,0.645,-0.388,-1.831,0.549,0.916,0.0,18.0,16.0,22.0,0.0
0.627,0.650,-0.393,-1.343,0.061,0.366,0.0,17.0,16.0,23.0,0.0
0.630,0.656,-0.396,0.000,0.549,-0.549,0.0,17.0,16.0,26.0,0.0
0.638,0.654,-0.390,0.061,1.526,-0.488,0.0,17.0,16.0,24.0,0.0
0.641,0.659,-0.386,-1.465,0.366,0.183,0.0,18.0,17.0,23.0,0.0
0.629,0.664,-0.394,-1.099,0.122,0.000,0.0,18.0,16.0,22.0,0.0
0.631,0.647,-0.392,0.671,0.305,-0.732,0.0,19.0,15.0,25.0,0.0
0.631,0.646,-0.392,0.732,-0.366,-1.099,0.0,19.0,16.0,23.0,0.0
0.633,0.647,-0.391,0.366,-0.122,-0.610,0.0,18.0,16.0,24.0,0.0
0.635,0.652,-0.392,-0.488,0.854,-0.427,0.0,18.0,15.0,23.0,0.0
0.644,0.653,-0.388,-0.671,1.465,-0.671,0.0,19.0,15.0,25.0,0.0
0.656,0.660,-0.386,-0.732,0.671,-0.366,0.0,18.0,16.0,25.0,0.0
0.643,0.659,-0.387,-0.122,-1.709,0.000,0.0,18.0,16.0,23.0,0.0
0.638,0.658,-0.385,-0.183,-0.977,0.000,0.0,19.0,15.0,24.0,0.0
0.639,0.654,-0.384,-0.977,0.244,0.122,0.0,19.0,15.0,24.0,0.0
0.632,0.654,-0.396,-1.099,0.305,0.061,0.0,18.0,16.0,24.0,0.0
0.635,0.651,-0.394,-0.183,0.977,0.122,0.0,18.0,16.0,22.0,0.0
0.636,0.643,-0.391,0.305,0.305,-0.610,0.0,18.0,16.0,23.0,0.0
0.644,0.640,-0.391,-0.244,-0.305,-0.732,0.0,18.0,16.0,24.0,0.0
0.645,0.656,-0.396,-1.770,-0.916,0.488,1.0,18.0,16.0,24.0,0.0
0.641,0.664,-0.398,-1.282,-0.183,0.671,0.0,18.0,16.0,24.0,0.0

0.626,0.674,-0.651,15.137,1.648,-10.620,0.0,18.0,15.0,24.0,0.0
0.594,0.630,-0.420,28.625,-23.010,-13.672,0.0,18.0,17.0,22.0,0.0
0.613,0.596,-0.225,22.278,-8.484,-8.972,0.0,17.0,16.0,24.0,0.0
0.818,0.609,0.077,-0.977,15.991,-0.671,0.0,18.0,16.0,25.0,0.0
0.906,0.676,-0.095,-6.592,10.620,-0.122,0.0,17.0,17.0,22.0,0.0
0.698,0.610,-0.294,-11.902,-15.564,4.883,1.0,18.0,15.0,24.0,0.0
0.568,0.619,-0.387,-20.508,-12.939,11.230,0.0,18.0,16.0,24.0,0.0
0.479,0.639,-0.538,-20.081,-1.038,8.545,0.0,18.0,16.0,25.0,0.0
0.592,0.645,-0.582,-12.207,14.099,-0.183,0.0,18.0,16.0,24.0,0.0
0.630,0.651,-0.573,-0.671,1.404,-4.211,0.0,18.0,16.0,23.0,0.0
0.620,0.646,-0.510,8.728,-12.207,-5.310,0.0,17.0,16.0,24.0,0.0
0.609,0.658,-0.410,10.803,-12.146,-6.042,0.0,18.0,16.0,24.0,0.0
0.626,0.658,-0.354,10.254,-3.540,-7.202,0.0,17.0,16.0,23.0,0.0
0.688,0.645,-0.270,4.272,4.333,-4.761,0.0,17.0,17.0,23.0,0.0
0.731,0.635,-0.258,0.854,5.310,-2.625,0.0,18.0,16.0,23.0,0.0
0.701,0.642,-0.324,-3.784,2.930,0.916,0.0,18.0,16.0,25.0,0.0
0.672,0.642,-0.366,-3.906,0.549,1.465,0.0,17.0,16.0,25.0,0.0
0.642,0.638,-0.422,-3.235,-0.305,0.854,0.0,17.0,16.0,23.0,0.0
0.640,0.641,-0.437,-1.648,-3.601,-0.427,0.0,18.0,16.0,23.0,0.0
0.637,0.642,-0.431,1.038,-5.981,-0.488,0.0,17.0,17.0,23.0,0.0
0.640,0.643,-0.394,2.014,-4.883,-0.305,0.0,17.0,15.0,25.0,0.0
0.659,0.653,-0.361,1.953,-0.305,-0.061,1.0,18.0,16.0,24.0,0.0
0.661,0.652,-0.351,2.197,2.625,-0.122,0.0,18.0,15.0,24.0,0.0
0.655,0.646,-0.344,2.319,2.869,-0.427,0.0,17.0,16.0,24.0,0.0
0.651,0.630,-0.348,1.770,1.465,-0.793,0.0,17.0,16.0,23.0,0.0
0.652,0.623,-0.352,-0.793,-0.549,0.000,0.0,18.0,16.0,23.0,0.0
0.656,0.632,-0.366,-2.014,-1.343,0.366,0.0,19.0,16.0,25.0,0.0
0.652,0.651,-0.378,-2.258,-1.953,0.732,0.0,18.0,15.0,24.0,0.0
0.649,0.656,-0.381,-0.244,-0.610,0.244,0.0,17.0,17.0,23.0,0.0
0.652,0.657,-0.383,0.977,0.305,-0.366,0.0,19.0,16.0,23.0,0.0
0.655,0.649,-0.373,0.732,0.244,0.000,0.0,17.0,17.0,25.0,0.0
0.648,0.642,-0.369,0.061,0.427,0.427,0.0,18.0,16.0,24.0,0.0
0.650,0.633,-0.363,-0.854,2.319,0.061,0.0,18.0,15.0,24.0,0.0
0.665,0.639,-0.367,-1.221,2.625,0.122,0.0,18.0,15.0,24.0,0.0
0.663,0.645,-0.374,-1.099,1.160,0.305,0.0,17.0,15.0,24.0,0.0
0.651,0.650,-0.381,0.610,-0.793,-0.488,0.0,18.0,16.0,23.0,0.0
0.650,0.641,-0.369,1.099,-1.343,-0.671,0.0,18.0,16.0,23.0,0.0
0.655,0.639,-0.364,0.671,-1.038,-0.793,0.0,18.0,15.0,24.0,0.0
0.661,0.639,-0.365,-1.038,0.366,-0.244,0.0,19.0,15.0,24.0,0.0
0.666,0.647,-0.380,-2.258,0.671,0.427,0.0,17.0,16.0,22.0,0.0
0.655,0.653,-0.386,-2.197,0.854,1.343,0.0,17.0,17.0,24.0,0.0
0.651,0.652,-0.382,0.061,-0.122,0.061,1.0,18.0,15.0,22.0,0.0
0.640,0.646,-0.377,1.099,-0.916,-0.854,0.0,19.0,16.0,23.0,0.0
0.646,0.632,-0.365,1.953,-1.282,-1.831,0.0,17.0,16.0,23.0,0.0
0.651,0.633,-0.363,-0.366,0.061,-0.854,0.0,17.0,16.0,24.0,0.0
0.659,0.640,-0.364,-2.014,1.343,0.732,0.0,18.0,16.0,24.0,0.0
0.665,0.647,-0.368,-2.319,1.282,0.977,0.0,18.0,16.0,24.0,0.0
0.652,0.656,-0.376,-1.038,0.122,1.099,0.0,18.0,17.0,23.0,0.0
0.647,0.647,-0.377,0.793,-0.122,0.183,1.0,18.0,15.0,26.0,0.0
0.646,0.635,-0.376,0.305,0.061,-0.061,0.0,18.0,16.0,25.0,0.0
0.641,0.640,-0.384,-0.854,0.305,0.061,0.0,18.0,16.0,23.0,0.0
0.643,0.640,-0.381,-1.160,0.916,-0.244,0.0,19.0,16.0,23.0,0.0
0.655,0.654,-0.380,-1.587,0.854,-0.427,0.0,18.0,15.0,24.0,0.0
0.654,0.667,-0.389,-0.549,0.732,-0.854,0.0,18.0,16.0,24.0,0.0
0.674,0.638,-0.373,2.991,1.099,-1.221,0.0,19.0,16.0,23.0,0.0
0.677,0.630,-0.366,1.160,-1.404,0.122,0.0,18.0,15.0,23.0,0.0
0.664,0.633,-0.364,-0.366,-2.380,0.732,0.0,18.0,15.0,25.0,0.0
0.686,0.634,-0.357,-2.686,-3.357,2.075,0.0,18.0,16.0,25.0,0.0
0.689,0.638,-0.363,-4.822,-8.362,4.761,0.0,18.0,15.0,23.0,0.0
0.626,0.658,-0.393,-1.953,-9.521,3.540,0.0,18.0,16.0,25.0,0.0
0.602,0.653,-0.394,0.061,-5.493,1.404,0.0,17.0,17.0,25.0,0.0
0.661,0.644,-0.367,1.038,2.502,-1.648,0.0,19.0,15.0,24.0,0.0
0.674,0.641,-0.359,-0.183,0.671,-0.183,0.0,17.0,16.0,25.0,0.0
0.649,0.636,-0.354,-0.854,-1.160,0.732,0.0,19.0,15.0,24.0,0.0
0.641,0.643,-0.361,-2.319,-0.305,1.038,0.0,17.0,16.0,24.0,0.0
0.648,0.649,-0.368,-2.380,1.831,0.488,0.0,18.0,16.0,25.0,0.0
0.658,0.654,-0.382,-1.709,1.648,0.488,0.0,18.0,16.0,23.0,0.0
0.652,0.657,-0.396,0.061,0.549,0.549,1.0,18.0,16.0,22.0,0.0
0.652,0.651,-0.395,1.587,1.282,-0.183,0.0,18.0,15.0,25.0,0.0
0.665,0.640,-0.377,1.160,1.526,-0.061,0.0,18.0,16.0,23.0,0.0

0.616,0.699,-0.696,6.836,-2.686,-2.197,0.0,17.0,15.0,24.0,0.0
0.569,0.649,-0.551,28.564,-27.832,-10.498,0.0,18.0,16.0,23.0,0.0
0.608,0.585,-0.337,29.602,-18.677,-10.071,0.0,18.0,15.0,24.0,0.0
0.802,0.568,0.124,-1.343,7.874,3.540,0.0,18.0,16.0,23.0,0.0
0.859,0.750,-0.066,-7.996,7.019,2.808,0.0,18.0,17.0,21.0,0.0
0.711,0.637,-0.249,-4.700,-15.808,-0.183,0.0,18.0,16.0,20.0,0.0
0.578,0.617,-0.332,-19.226,-20.264,7.629,0.0,18.0,17.0,24.0,0.0
0.414,0.666,-0.543,-22.400,-8.301,6.348,0.0,19.0,16.0,23.0,0.0
0.552,0.652,-0.613,-12.390,18.372,-4.028,0.0,18.0,16.0,22.0,0.0
0.639,0.648,-0.604,0.671,12.024,-8.850,0.0,19.0,16.0,23.0,0.0
0.664,0.644,-0.554,6.470,0.000,-8.057,0.0,18.0,15.0,26.0,0.0
0.606,0.644,-0.440,14.771,-11.292,-5.676,0.0,18.0,16.0,23.0,0.0
0.630,0.637,-0.348,15.503,1.160,-6.958,0.0,18.0,16.0,23.0,0.0
0.740,0.617,-0.178,5.615,11.047,-4.517,0.0,18.0,15.0,25.0,0.0
0.771,0.631,-0.185,-0.061,9.888,-2.014,0.0,18.0,15.0,24.0,0.0
0.733,0.633,-0.252,-6.531,0.366,0.732,1.0,17.0,16.0,24.0,0.0
0.625,0.633,-0.396,-8.118,-3.235,0.732,0.0,17.0,15.0,24.0,0.0
0.595,0.645,-0.477,-6.958,-1.770,-0.366,0.0,18.0,16.0,22.0,0.0
0.643,0.641,-0.482,-1.526,0.427,-3.296,0.0,18.0,15.0,23.0,0.0
0.668,0.641,-0.462,3.296,-2.319,-3.479,0.0,18.0,15.0,25.0,0.0
0.680,0.639,-0.397,4.822,-3.479,-2.380,0.0,17.0,16.0,23.0,0.0
0.677,0.637,-0.335,5.005,-0.854,0.061,0.0,17.0,15.0,23.0,0.0
