aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.232,-0.119,-1.119,-20.081,6.592,-23.010,0.0,3.0,5.0,13.0,0.0
0.239,-0.123,-1.135,-10.498,-0.488,-6.287,0.0,3.0,5.0,14.0,0.0
0.156,-0.120,-1.154,-6.287,-2.747,1.160,0.0,3.0,4.0,13.0,0.0
0.039,-0.102,-1.126,1.343,-1.526,13.000,0.0,3.0,5.0,13.0,0.0
-0.017,-0.100,-1.099,5.737,-0.366,20.020,0.0,3.0,5.0,14.0,0.0
-0.145,-0.084,-1.049,8.728,-2.747,21.179,0.0,2.0,5.0,14.0,0.0
-0.244,-0.063,-1.004,10.376,-3.723,19.409,0.0,3.0,5.0,13.0,0.0
-0.296,-0.033,-0.968,12.390,-4.211,14.221,0.0,3.0,5.0,14.0,0.0
-0.303,-0.020,-0.955,11.597,-2.136,8.972,0.0,2.0,5.0,14.0,0.0
-0.291,-0.001,-0.938,7.263,0.183,5.249,0.0,2.0,5.0,14.0,0.0
-0.272,0.008,-0.929,4.333,0.671,4.028,0.0,2.0,5.0,15.0,0.0
-0.259,-0.001,-0.944,-0.793,0.977,-0.183,0.0,3.0,4.0,13.0,0.0
-0.238,-0.011,-0.952,-2.319,1.953,-5.737,0.0,2.0,4.0,14.0,0.0
-0.174,-0.046,-0.962,-2.625,1.282,-8.606,0.0,2.0,5.0,14.0,0.0
-0.122,-0.075,-0.970,-3.052,0.488,-9.033,0.0,2.0,5.0,14.0,0.0
-0.086,-0.074,-0.980,-4.517,-0.244,-8.240,0.0,2.0,5.0,13.0,0.0
-0.078,-0.066,-0.988,-4.456,0.977,-6.104,0.0,3.0,5.0,13.0,0.0
-0.068,-0.068,-0.997,-3.967,3.296,-2.869,0.0,3.0,4.0,14.0,0.0
-0.064,-0.065,-0.998,-4.517,3.357,-1.465,0.0,2.0,5.0,14.0,0.0
-0.093,-0.063,-1.010,-5.859,1.404,0.916,0.0,3.0,5.0,14.0,0.0
-0.124,-0.059,-1.020,-5.432,1.343,3.174,0.0,2.0,5.0,14.0,0.0
-0.136,-0.065,-1.020,-3.723,1.221,5.005,0.0,2.0,5.0,13.0,0.0
-0.179,-0.066,-1.017,-2.625,0.916,4.944,0.0,2.0,5.0,13.0,0.0
-0.222,-0.055,-1.024,-1.709,1.587,4.272,0.0,2.0,4.0,14.0,0.0
-0.229,-0.041,-1.023,1.465,4.211,2.441,0.0,2.0,5.0,14.0,0.0
-0.216,-0.045,-1.010,5.371,4.089,0.549,0.0,3.0,5.0,14.0,0.0
-0.215,-0.056,-0.988,5.493,1.465,-0.854,0.0,2.0,5.0,13.0,0.0
-0.236,-0.052,-0.977,3.357,-3.174,-3.418,0.0,2.0,5.0,14.0,0.0
-0.234,-0.053,-0.971,0.732,-2.747,-5.310,0.0,4.0,5.0,13.0,0.0
-0.206,-0.056,-0.960,-2.258,-1.770,-8.606,0.0,2.0,4.0,14.0,0.0
-0.178,-0.050,-0.976,-2.625,-0.916,-10.071,0.0,3.0,5.0,13.0,0.0
-0.126,-0.070,-0.992,-0.732,2.747,-10.437,0.0,2.0,5.0,14.0,0.0
-0.094,-0.078,-0.997,-0.549,4.089,-8.789,0.0,2.0,5.0,14.0,0.0
-0.048,-0.075,-1.009,-1.343,1.282,-5.310,0.0,3.0,4.0,13.0,0.0
-0.051,-0.068,-1.022,-1.648,-0.244,-2.869,0.0,3.0,5.0,13.0,0.0
-0.082,-0.059,-1.028,-1.648,-1.709,1.343,0.0,3.0,5.0,14.0,0.0
-0.101,-0.054,-1.030,0.671,-0.488,3.540,0.0,2.0,4.0,15.0,0.0
-0.125,-0.045,-1.023,2.563,0.671,4.578,0.0,2.0,5.0,14.0,0.0
-0.145,-0.049,-0.993,5.737,1.648,6.470,0.0,3.0,5.0,13.0,0.0
-0.171,-0.048,-0.982,5.493,-1.404,6.653,0.0,2.0,5.0,13.0,0.0

0.721,-0.192,-1.492,-34.241,6.775,-18.799,0.0,3.0,5.0,13.0,0.0
0.650,-0.204,-1.509,-4.639,1.770,9.094,0.0,3.0,4.0,14.0,0.0
0.571,-0.188,-1.476,21.057,0.305,37.598,0.0,3.0,4.0,14.0,0.0
0.311,-0.123,-1.336,44.067,-0.610,64.392,0.0,2.0,4.0,15.0,0.0
-0.047,-0.069,-1.166,53.711,-1.038,73.242,0.0,3.0,5.0,13.0,0.0
-0.436,-0.011,-0.974,64.392,-0.732,79.956,0.0,3.0,5.0,13.0,0.0
-0.607,0.016,-0.866,63.904,-2.258,75.134,0.0,2.0,5.0,13.0,0.0
-0.855,0.013,-0.684,52.185,-15.442,54.749,0.0,3.0,4.0,15.0,0.0
-1.029,0.033,-0.585,41.687,-24.597,37.781,0.0,3.0,5.0,14.0,0.0
-1.068,0.067,-0.557,18.372,-26.306,-1.038,0.0,3.0,5.0,14.0,0.0
-0.855,0.049,-0.594,-5.432,-7.996,-37.231,0.0,3.0,5.0,14.0,0.0
-0.681,0.027,-0.637,-28.748,4.822,-66.589,0.0,2.0,5.0,14.0,0.0
-0.311,-0.039,-0.782,-38.940,7.996,-76.843,0.0,2.0,5.0,13.0,0.0
0.070,-0.096,-0.963,-55.298,12.146,-83.618,0.0,2.0,5.0,13.0,0.0
0.412,-0.128,-1.148,-60.181,11.108,-70.618,0.0,2.0,5.0,14.0,0.0
0.538,-0.149,-1.235,-46.875,2.136,-47.852,0.0,2.0,5.0,15.0,0.0
0.641,-0.173,-1.377,-23.499,-1.343,-20.569,0.0,3.0,5.0,14.0,0.0
0.612,-0.157,-1.429,-10.681,1.221,-5.920,0.0,2.0,5.0,15.0,0.0
0.484,-0.132,-1.373,13.123,7.690,22.949,0.0,3.0,5.0,13.0,0.0
0.374,-0.110,-1.315,30.823,6.714,48.828,0.0,2.0,5.0,14.0,0.0
0.063,-0.071,-1.185,44.189,2.197,65.552,0.0,3.0,5.0,14.0,0.0
-0.285,-0.043,-1.036,48.706,1.526,67.810,0.0,2.0,4.0,13.0,0.0
-0.558,0.004,-0.888,50.110,2.930,62.683,0.0,2.0,5.0,13.0,0.0
-0.653,0.033,-0.813,43.518,-2.991,50.659,0.0,2.0,5.0,14.0,0.0
-0.804,0.084,-0.693,38.208,-9.949,42.297,0.0,2.0,4.0,13.0,0.0
-0.929,0.122,-0.631,24.597,-20.630,18.372,0.0,2.0,5.0,12.0,0.0
-0.881,0.086,-0.620,8.240,-14.221,-11.658,0.0,2.0,5.0,13.0,0.0
-0.787,0.056,-0.639,-14.648,-2.747,-44.739,0.0,2.0,5.0,13.0,0.0
-0.516,-0.002,-0.735,-37.659,5.310,-67.505,0.0,3.0,5.0,14.0,0.0
-0.193,-0.067,-0.874,-46.570,8.789,-73.181,0.0,2.0,5.0,15.0,0.0
0.125,-0.106,-1.027,-56.396,12.939,-73.975,0.0,3.0,5.0,13.0,0.0
0.403,-0.144,-1.173,-52.917,10.681,-60.364,0.0,3.0,4.0,13.0,0.0
0.494,-0.161,-1.233,-38.269,2.136,-38.940,0.0,2.0,5.0,13.0,0.0
0.552,-0.185,-1.339,-28.870,-0.244,-27.222,0.0,3.0,5.0,13.0,0.0
0.509,-0.165,-1.381,-9.705,1.892,-2.930,0.0,2.0,5.0,13.0,0.0
0.395,-0.125,-1.335,8.545,7.202,24.475,0.0,2.0,5.0,12.0,0.0
0.290,-0.106,-1.287,25.635,5.554,47.668,0.0,3.0,4.0,14.0,0.0
0.025,-0.065,-1.166,33.569,3.723,54.993,0.0,2.0,5.0,14.0,0.0
-0.252,-0.035,-1.030,45.166,0.244,59.570,0.0,2.0,5.0,14.0,0.0
-0.381,-0.013,-0.962,46.570,-2.197,56.030,0.0,2.0,5.0,13.0,0.0
-0.583,0.016,-0.835,39.551,-9.521,46.570,0.0,2.0,4.0,14.0,0.0
-0.725,0.052,-0.742,33.752,-14.709,37.903,0.0,2.0,4.0,14.0,0.0
-0.789,0.090,-0.697,19.836,-18.311,13.611,0.0,3.0,5.0,13.0,0.0
-0.766,0.099,-0.687,3.906,-10.376,-11.108,0.0,2.0,5.0,13.0,0.0
-0.639,0.088,-0.704,-4.089,-5.127,-22.217,0.0,3.0,5.0,13.0,0.0
-0.436,0.033,-0.769,-19.287,1.709,-41.199,0.0,2.0,5.0,14.0,0.0
-0.208,-0.023,-0.879,-33.997,5.188,-54.382,0.0,2.0,4.0,15.0,0.0
-0.083,-0.038,-0.938,-43.396,8.545,-56.580,0.0,3.0,5.0,14.0,0.0
0.163,-0.072,-1.056,-43.945,9.338,-52.856,0.0,2.0,5.0,13.0,0.0
0.319,-0.112,-1.166,-37.842,5.127,-40.588,0.0,2.0,5.0,13.0,0.0
0.345,-0.111,-1.217,-24.780,3.784,-23.010,0.0,2.0,5.0,13.0,0.0
0.347,-0.113,-1.273,-7.324,7.874,-1.648,0.0,2.0,5.0,14.0,0.0
0.285,-0.119,-1.260,-0.549,8.667,9.033,0.0,3.0,5.0,14.0,0.0
0.139,-0.092,-1.220,9.827,5.066,26.428,0.0,3.0,5.0,13.0,0.0
0.052,-0.074,-1.187,22.095,2.075,35.706,0.0,2.0,4.0,13.0,0.0
-0.128,-0.065,-1.115,27.405,1.648,36.621,0.0,3.0,5.0,15.0,0.0
-0.255,-0.010,-1.033,30.884,5.066,36.621,0.0,3.0,5.0,13.0,0.0
-0.284,0.018,-0.985,31.555,4.211,38.208,0.0,2.0,5.0,13.0,0.0
-0.366,0.049,-0.895,31.311,-1.038,36.743,0.0,3.0,5.0,13.0,0.0
-0.509,0.082,-0.832,26.489,-13.123,26.855,0.0,2.0,5.0,14.0,0.0
-0.575,0.094,-0.802,17.517,-14.465,13.000,0.0,3.0,5.0,14.0,0.0
-0.629,0.068,-0.755,6.348,-9.583,-5.249,0.0,2.0,4.0,14.0,0.0
-0.595,0.026,-0.753,-0.183,-6.653,-16.663,0.0,2.0,5.0,14.0,0.0
-0.424,-0.020,-0.789,-13.428,0.793,-37.781,0.0,2.0,5.0,13.0,0.0
-0.306,-0.044,-0.822,-26.733,4.700,-49.377,0.0,2.0,5.0,13.0,0.0
-0.081,-0.066,-0.924,-36.560,5.798,-49.133,0.0,3.0,5.0,12.0,0.0
0.128,-0.084,-1.048,-38.086,6.348,-45.105,0.0,2.0,4.0,14.0,0.0
0.293,-0.110,-1.166,-34.668,7.996,-31.494,0.0,2.0,5.0,13.0,0.0
0.344,-0.114,-1.219,-24.475,9.705,-14.526,0.0,2.0,5.0,13.0,0.0
0.374,-0.106,-1.291,-6.653,9.399,3.662,0.0,3.0,5.0,12.0,0.0

0.585,-0.173,-1.447,-25.330,17.700,-38.513,0.0,2.0,5.0,13.0,0.0
0.690,-0.176,-1.500,5.920,19.470,-10.254,0.0,2.0,4.0,14.0,0.0
