aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.854,0.169,-0.366,-7.935,222.534,-7.324,0.0,0.0,1.0,4.0,0.0
0.870,0.164,-0.418,-9.644,213.989,-4.761,0.0,0.0,2.0,2.0,0.0
0.875,0.156,-0.478,-13.489,203.308,0.793,0.0,0.0,1.0,3.0,0.0
0.869,0.155,-0.500,-17.273,186.951,1.099,0.0,0.0,2.0,3.0,0.0
0.833,0.149,-0.549,-19.104,176.819,0.671,0.0,0.0,2.0,4.0,0.0
0.786,0.145,-0.598,-25.391,157.104,-0.183,0.0,1.0,2.0,3.0,0.0
0.706,0.160,-0.663,-31.433,143.616,0.122,0.0,0.0,2.0,4.0,0.0
0.684,0.168,-0.687,-31.189,140.686,1.465,0.0,0.0,2.0,3.0,0.0
0.670,0.158,-0.724,-26.855,137.634,4.883,0.0,0.0,1.0,3.0,0.0
0.628,0.148,-0.751,-25.635,135.254,4.822,0.0,0.0,1.0,4.0,0.0
0.599,0.152,-0.767,-24.353,131.165,3.052,0.0,0.0,2.0,4.0,0.0
0.595,0.149,-0.767,-23.315,123.962,2.686,0.0,0.0,2.0,3.0,0.0
0.557,0.125,-0.785,-25.269,111.389,2.686,0.0,0.0,2.0,2.0,0.0
0.478,0.120,-0.836,-27.466,107.117,3.052,0.0,0.0,2.0,4.0,0.0
0.432,0.132,-0.866,-30.090,106.750,5.371,0.0,0.0,2.0,2.0,0.0
0.426,0.118,-0.875,-28.442,109.131,7.080,0.0,0.0,2.0,4.0,0.0
0.424,0.104,-0.881,-27.710,104.797,6.775,0.0,0.0,2.0,4.0,0.0
0.409,0.085,-0.897,-28.687,100.159,6.775,0.0,0.0,2.0,3.0,0.0
0.356,0.091,-0.922,-30.945,89.600,6.897,0.0,1.0,2.0,3.0,0.0
0.309,0.090,-0.950,-29.785,84.045,4.761,0.0,0.0,1.0,2.0,0.0
0.287,0.084,-0.957,-26.794,84.412,0.916,0.0,0.0,1.0,4.0,0.0
0.251,0.070,-0.964,-26.123,85.876,-0.854,0.0,0.0,2.0,4.0,0.0
0.230,0.088,-0.948,-26.428,89.661,-3.479,0.0,0.0,2.0,4.0,0.0
0.246,0.091,-0.932,-25.085,89.722,-4.028,0.0,0.0,2.0,3.0,0.0
0.254,0.078,-0.901,-25.513,79.468,-3.418,0.0,0.0,1.0,4.0,0.0
0.205,0.065,-0.902,-26.672,73.120,-2.686,0.0,0.0,2.0,4.0,0.0
0.136,0.024,-0.934,-29.968,63.477,0.244,0.0,0.0,2.0,4.0,0.0
0.095,-0.003,-0.962,-36.072,60.852,3.052,0.0,0.0,1.0,3.0,0.0
0.076,-0.025,-1.017,-43.030,61.035,1.160,0.0,0.0,2.0,4.0,0.0
0.128,-0.017,-1.040,-44.556,56.335,-1.404,0.0,0.0,1.0,3.0,0.0
0.149,-0.026,-1.082,-42.664,35.217,-4.517,0.0,1.0,1.0,4.0,0.0
0.100,-0.035,-1.157,-36.133,9.644,-3.479,0.0,0.0,2.0,3.0,0.0
0.074,-0.043,-1.191,-24.353,-3.845,-1.648,0.0,0.0,2.0,3.0,0.0
0.050,-0.068,-1.221,-11.169,-4.578,-3.418,0.0,1.0,2.0,3.0,0.0
0.094,-0.066,-1.183,-5.432,-3.601,-5.371,0.0,0.0,1.0,3.0,0.0
0.138,-0.045,-1.119,4.639,-5.981,-9.155,0.0,0.0,2.0,3.0,0.0
0.153,-0.038,-1.083,13.306,-10.620,-9.766,0.0,0.0,1.0,3.0,0.0
0.176,-0.044,-1.021,16.602,-16.418,-6.836,0.0,0.0,2.0,3.0,0.0
0.158,-0.042,-0.982,15.869,-18.311,-4.944,0.0,0.0,1.0,4.0,0.0
0.149,-0.042,-0.953,13.000,-17.578,-1.099,0.0,0.0,2.0,3.0,0.0
0.149,-0.040,-0.946,8.484,-14.038,0.549,0.0,1.0,2.0,3.0,0.0
0.151,-0.034,-0.940,4.211,-9.338,0.427,0.0,1.0,1.0,4.0,0.0
0.146,-0.027,-0.944,1.587,-1.648,0.244,0.0,0.0,2.0,3.0,0.0

