aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
962,-56,-280,-10.132,11.047,3.113,7.0,19.0,17.0,29.0,8.0
986,-90,-236,-11.414,7.019,1.770,6.0,18.0,17.0,28.0,10.0
957,-82,-239,-17.029,-2.991,-1.282,7.0,20.0,17.0,27.0,8.0
929,-65,-262,-18.860,-4.517,-3.052,7.0,19.0,17.0,27.0,9.0
933,-57,-282,-16.663,1.953,-1.404,7.0,19.0,17.0,28.0,8.0
937,-53,-288,-12.817,10.010,3.357,6.0,19.0,16.0,30.0,8.0
970,-77,-267,-10.986,12.390,4.944,7.0,19.0,17.0,30.0,9.0
995,-106,-235,-11.597,9.033,3.418,6.0,19.0,17.0,28.0,8.0
964,-95,-220,-15.381,-2.563,-1.404,6.0,19.0,17.0,30.0,8.0
930,-92,-224,-19.226,-7.568,-4.150,6.0,19.0,16.0,29.0,8.0
893,-65,-264,-22.522,1.953,-1.099,7.0,20.0,16.0,28.0,7.0
905,-45,-289,-20.447,7.202,1.587,7.0,18.0,17.0,29.0,7.0
928,-82,-269,-13.672,13.000,3.723,6.0,20.0,16.0,28.0,9.0
949,-102,-245,-15.747,10.437,1.892,6.0,20.0,16.0,31.0,8.0
962,-123,-197,-24.902,-2.319,-3.296,6.0,20.0,16.0,30.0,8.0
922,-114,-204,-30.884,-9.033,-5.249,7.0,19.0,17.0,31.0,8.0
826,-51,-308,-40.527,-12.146,-4.272,7.0,19.0,16.0,31.0,9.0
838,-28,-371,-32.104,5.188,-61,7.0,19.0,16.0,29.0,9.0
882,-56,-351,-16.724,20.142,3.845,7.0,20.0,16.0,31.0,9.0
949,-114,-285,-14.465,16.907,2.930,7.0,19.0,16.0,30.0,9.0
974,-137,-221,-18.005,10.437,977,6.0,19.0,16.0,30.0,8.0
970,-142,-195,-28.503,-5.554,-4.089,8.0,19.0,16.0,31.0,10.0
919,-126,-194,-37.781,-13.489,-10.132,7.0,20.0,16.0,31.0,8.0
831,-41,-326,-37.842,-8.240,-9.033,8.0,19.0,17.0,29.0,9.0
873,-42,-328,-24.841,19.653,2.930,7.0,20.0,16.0,31.0,9.0

1.350,-744,465,-15.686,-75.806,-99.426,5.0,18.0,17.0,30.0,7.0
1.017,-207,-232,-177.063,-284.363,-216.248,7.0,19.0,16.0,30.0,8.0
787,146,-578,-206.848,-281.494,-220.154,6.0,18.0,17.0,29.0,8.0
609,502,-881,-90.088,-73.914,-96.375,7.0,18.0,17.0,30.0,8.0
1.008,191,-809,-8.728,48.462,-19.775,6.0,17.0,17.0,32.0,7.0
1.554,-358,-543,123.718,209.412,89.966,6.0,19.0,17.0,30.0,7.0
1.755,-553,-343,148.499,217.895,109.131,7.0,19.0,16.0,27.0,9.0
1.749,-692,-29,65.186,85.388,74.463,7.0,19.0,17.0,32.0,7.0
1.295,-452,-70,7.385,305,36.865,7.0,19.0,17.0,27.0,9.0
947,-134,-254,-85.999,-145.203,-52.673,6.0,19.0,18.0,28.0,8.0
801,13,-383,-126.953,-202.270,-100.525,6.0,18.0,17.0,28.0,7.0
558,344,-666,-87.036,-128.662,-72.632,3.0,18.0,17.0,30.0,8.0
723,229,-602,-39.185,-60.852,-37.170,7.0,17.0,16.0,30.0,8.0
1.099,-163,-259,39.551,49.316,27.283,6.0,18.0,16.0,29.0,7.0
1.208,-348,-59,52.917,73.853,53.162,7.0,18.0,17.0,29.0,8.0
1.184,-367,-33,23.010,42.419,48.767,6.0,18.0,16.0,29.0,7.0
1.075,-314,-66,-17.700,-7.263,23.682,6.0,18.0,17.0,32.0,7.0
967,-205,-144,-35.889,-30.884,9.888,7.0,19.0,17.0,30.0,8.0
864,-51,-278,-60.242,-54.687,-4.761,6.0,19.0,16.0,28.0,8.0
821,10,-357,-51.636,-39.490,2.319,6.0,18.0,16.0,29.0,8.0
869,25,-397,-21.667,-2.441,19.836,5.0,19.0,18.0,27.0,9.0
969,-45,-310,-10.132,11.780,29.602,6.0,18.0,16.0,29.0,8.0
1.014,-127,-207,-3.113,22.827,42.114,6.0,18.0,17.0,30.0,8.0
1.016,-146,-177,-15.564,10.681,39.124,7.0,18.0,17.0,31.0,8.0
979,-108,-208,-32.959,-11.963,29.724,7.0,19.0,16.0,31.0,8.0
895,-24,-307,-36.621,-17.944,26.428,6.0,19.0,16.0,30.0,7.0
878,9,-336,-31.128,-13.367,23.804,6.0,19.0,16.0,29.0,7.0
899,-3,-317,-22.156,-1.404,26.184,6.0,18.0,17.0,27.0,8.0
950,-55,-262,-23.437,1.770,27.954,6.0,19.0,17.0,31.0,7.0
965,-79,-230,-27.344,-1.038,26.550,6.0,18.0,17.0,30.0,8.0
938,-59,-210,-34.241,-10.559,19.775,6.0,19.0,16.0,28.0,8.0
904,-35,-216,-37.598,-14.465,13.245,6.0,18.0,17.0,29.0,6.0
872,17,-246,-33.752,-7.263,14.343,6.0,18.0,17.0,28.0,7.0
852,11,-252,-30.823,-122,17.761,6.0,19.0,17.0,29.0,8.0
900,-31,-239,-29.236,13.550,22.217,6.0,18.0,17.0,30.0,8.0
919,-29,-281,-33.020,14.343,19.043,7.0,19.0,17.0,29.0,7.0
922,-9,-304,-31.433,5.981,7.751,6.0,19.0,17.0,28.0,7.0
923,20,-312,-26.245,-3.235,-1.587,7.0,19.0,16.0,28.0,7.0
901,26,-284,-25.574,-4.883,-2.441,7.0,19.0,17.0,29.0,7.0
880,14,-289,-26.917,0,1.343,6.0,16.0,17.0,31.0,8.0
890,10,-308,-25.879,11.047,5.859,6.0,18.0,17.0,29.0,8.0
918,4,-336,-19.775,16.418,7.324,6.0,18.0,17.0,29.0,8.0
932,-4,-330,-15.930,15.991,5.005,6.0,19.0,17.0,28.0,8.0
962,-33,-294,-12.207,9.460,-1.343,6.0,19.0,16.0,30.0,7.0
957,-39,-283,-17.700,-1.587,-5.981,6.0,19.0,16.0,29.0,7.0
909,-16,-312,-24.109,-3.845,-6.165,7.0,18.0,16.0,29.0,7.0
881,23,-375,-24.597,1.282,-3.418,7.0,18.0,17.0,28.0,7.0
916,22,-382,-15.991,16.785,4.578,6.0,18.0,17.0,29.0,8.0
977,-31,-311,-3.662,23.804,7.324,6.0,18.0,17.0,28.0,7.0
999,-61,-264,-2.991,13.123,1.831,6.0,18.0,18.0,28.0,7.0
982,-88,-194,-16.541,-5.371,-5.676,7.0,19.0,16.0,29.0,7.0
886,-33,-252,-25.085,-8.728,-6.531,7.0,18.0,17.0,28.0,8.0
877,22,-313,-29.907,2.319,-427,7.0,17.0,16.0,28.0,8.0
927,-30,-266,-21.423,14.648,6.653,6.0,21.0,16.0,29.0,8.0
948,-59,-236,-22.583,14.099,7.263,6.0,19.0,16.0,31.0,8.0
949,-74,-214,-30.762,4.883,4.272,6.0,19.0,17.0,29.0,7.0
904,-55,-280,-35.767,2.380,3.906,6.0,19.0,16.0,28.0,8.0
861,24,-400,-40.466,11.475,8.484,6.0,19.0,17.0,29.0,7.0
875,40,-420,-28.259,29.114,14.648,7.0,18.0,17.0,28.0,8.0
962,-17,-350,-18.738,32.715,16.602,8.0,19.0,16.0,29.0,6.0
1.042,-107,-208,-20.752,26.733,14.587,6.0,18.0,17.0,29.0,8.0
1.059,-171,-84,-38.757,366,5.493,6.0,18.0,17.0,29.0,8.0
931,-120,-151,-70.251,-31.616,-4.028,7.0,18.0,16.0,29.0,6.0
821,-42,-259,-85.754,-29.297,-1.648,7.0,20.0,16.0,28.0,7.0
724,55,-430,-65.247,16.052,12.878,7.0,19.0,16.0,29.0,7.0
833,5,-441,-49.866,38.879,19.836,7.0,18.0,16.0,30.0,8.0
1.000,-127,-324,-29.053,55.603,21.179,7.0,17.0,16.0,30.0,8.0
1.060,-212,-216,-38.940,27.893,9.766,7.0,17.0,17.0,27.0,8.0
1.024,-209,-218,-67.505,-14.038,-3.967,7.0,19.0,16.0,31.0,7.0
855,-114,-382,-78.125,-26.550,-8.606,6.0,18.0,16.0,28.0,7.0

1.575,-178,-391,20.813,97.290,13.916,6.0,17.0,17.0,28.0,8.0
1.592,-212,-321,19.409,92.896,41.687,6.0,17.0,16.0,29.0,8.0
1.511,-187,-312,3.601,42.114,39.429,6.0,17.0,17.0,28.0,9.0
1.279,-100,-325,-8.362,-7.019,27.710,6.0,19.0,17.0,28.0,9.0
1.050,-28,-368,-12.085,-18.555,24.841,7.0,17.0,16.0,28.0,8.0
937,20,-390,-12.085,-14.526,26.672,6.0,19.0,14.0,28.0,9.0
900,28,-384,-916,5.188,33.020,6.0,18.0,16.0,28.0,8.0
884,-8,-337,11.658,21.423,35.156,6.0,18.0,16.0,27.0,8.0
912,-73,-293,12.695,22.766,34.119,6.0,18.0,16.0,29.0,8.0
906,-76,-321,7.324,10.010,24.414,6.0,18.0,17.0,29.0,9.0
887,-54,-349,-1.892,-11.230,12.390,6.0,18.0,16.0,29.0,8.0
808,3,-417,-7.751,-22.583,5.737,5.0,18.0,16.0,29.0,8.0
742,46,-458,-8.057,-21.912,3.479,6.0,17.0,16.0,29.0,8.0
779,53,-424,-3.662,-14.526,427,6.0,18.0,17.0,26.0,8.0
839,10,-329,1.648,-13.550,-1.648,6.0,18.0,16.0,30.0,8.0
863,-15,-281,2.014,-19.104,-6.409,5.0,17.0,16.0,29.0,20.0
906,-55,-206,-732,-21.667,-7.751,6.0,18.0,16.0,30.0,9.0
911,-61,-176,-10.010,-22.339,-6.409,6.0,18.0,16.0,27.0,9.0
934,-55,-174,-15.137,-14.282,-3.052,6.0,18.0,18.0,29.0,8.0
976,-65,-165,-18.127,-2.075,5.127,6.0,18.0,16.0,29.0,8.0
993,-71,-165,-21.118,4.700,9.460,6.0,21.0,15.0,29.0,8.0
1.052,-88,-165,-21.912,2.930,7.874,5.0,17.0,16.0,29.0,9.0
1.077,-90,-191,-27.344,-8.728,4.272,7.0,17.0,17.0,29.0,8.0
1.070,-80,-206,-37.476,-16.235,7.080,6.0,19.0,16.0,30.0,8.0
1.039,-64,-232,-46.753,-12.878,13.672,5.0,18.0,17.0,28.0,8.0
1.027,-33,-264,-48.828,-9.338,16.052,6.0,17.0,16.0,27.0,9.0
1.030,-20,-271,-44.800,-3.967,18.372,6.0,18.0,16.0,30.0,8.0
1.016,-37,-251,-39.978,-916,22.766,6.0,17.0,16.0,28.0,7.0
1.006,-46,-243,-42.847,1.160,27.832,6.0,18.0,16.0,29.0,8.0
1.027,-53,-213,-46.753,244,30.029,6.0,17.0,17.0,29.0,7.0
986,-49,-191,-58.716,-8.606,34.546,5.0,18.0,16.0,30.0,7.0
929,-26,-194,-69.458,-16.174,33.325,6.0,17.0,16.0,30.0,8.0
914,-12,-203,-72.998,-18.860,28.076,6.0,18.0,16.0,29.0,8.0
898,15,-226,-69.458,-15.320,26.245,6.0,18.0,16.0,28.0,9.0
899,11,-215,-66.589,-11.047,26.978,6.0,17.0,16.0,28.0,9.0
944,-36,-173,-65.002,-3.235,29.358,6.0,19.0,15.0,28.0,9.0
958,-48,-157,-71.655,-2.869,30.029,6.0,19.0,17.0,29.0,9.0
953,-48,-155,-80.505,-5.676,29.785,5.0,17.0,16.0,30.0,8.0
902,-33,-213,-83.252,-5.249,28.870,7.0,19.0,15.0,28.0,9.0
851,-4,-262,-82.947,4.272,24.780,6.0,18.0,16.0,28.0,10.0
853,7,-295,-77.454,22.705,20.386,7.0,18.0,16.0,27.0,9.0
879,-10,-316,-72.327,36.560,17.395,6.0,18.0,17.0,29.0,7.0
988,-47,-319,-71.411,36.926,15.747,6.0,17.0,16.0,30.0,9.0
1.017,-88,-325,-76.782,19.531,18.677,6.0,18.0,16.0,29.0,9.0
879,-56,-427,-86.304,-3.296,21.484,6.0,18.0,16.0,28.0,10.0
808,-24,-500,-78.735,-7.812,10.071,6.0,17.0,15.0,30.0,8.0
706,60,-604,-67.261,-2.441,2.014,6.0,18.0,16.0,27.0,9.0
689,96,-625,-35.217,16.907,-14.648,5.0,19.0,16.0,28.0,11.0
750,76,-595,-6.958,32.715,-22.827,6.0,19.0,15.0,29.0,8.0
925,-16,-499,-3.296,31.677,-17.395,5.0,17.0,16.0,28.0,8.0
920,-50,-473,-15.930,11.658,2.197,7.0,19.0,16.0,27.0,11.0
852,13,-507,-24.597,-10.010,2.380,6.0,18.0,15.0,29.0,9.0
836,39,-523,-14.282,-14.771,-8.240,6.0,19.0,15.0,30.0,10.0
858,38,-497,-305,-5.920,-11.169,6.0,18.0,15.0,29.0,9.0
907,8,-427,3.540,-916,-9.460,5.0,18.0,16.0,29.0,7.0
976,-20,-357,5.737,2.441,-5.005,6.0,17.0,18.0,27.0,9.0
983,-19,-329,3.235,-3.784,-793,6.0,18.0,15.0,28.0,10.0
959,-12,-331,2.441,-6.470,793,6.0,18.0,17.0,28.0,8.0
918,1,-336,3.296,-3.357,977,6.0,17.0,17.0,27.0,8.0
924,1,-325,5.737,7.019,1.953,5.0,17.0,16.0,29.0,9.0
939,-1,-316,7.690,10.437,2.441,5.0,17.0,16.0,29.0,7.0
955,-5,-316,8.606,4.639,1.648,5.0,17.0,16.0,28.0,8.0
960,-11,-335,9.521,732,671,6.0,18.0,17.0,28.0,9.0
959,-27,-355,11.719,-4.944,-1.160,7.0,17.0,16.0,28.0,8.0
957,-27,-367,11.597,-4.028,122,6.0,18.0,16.0,29.0,8.0
952,-23,-373,11.902,2.258,3.357,6.0,17.0,16.0,27.0,8.0
940,-18,-391,13.306,6.653,4.395,6.0,17.0,15.0,30.0,7.0
932,-17,-425,19.043,14.832,4.883,6.0,17.0,16.0,30.0,8.0
931,-35,-476,27.344,23.315,5.920,6.0,17.0,16.0,27.0,8.0
935,-48,-504,34.912,31.128,7.324,6.0,18.0,16.0,27.0,9.0

1.767,-296,-343,-21.240,79.041,-25.635,6.0,17.0,16.0,28.0,9.0
1.779,-261,-372,-3.357,119.629,38.208,6.0,17.0,16.0,28.0,8.0
1.691,-217,-397,-3.967,88.867,60.730,5.0,18.0,16.0,30.0,6.0
1.364,-93,-444,-12.085,24.170,47.241,7.0,18.0,17.0,27.0,8.0
1.045,13,-431,-16.052,-3.845,35.278,6.0,17.0,16.0,28.0,9.0
846,67,-376,-22.888,-31.311,19.714,6.0,18.0,16.0,28.0,8.0
807,33,-290,-24.780,-22.888,17.456,6.0,18.0,17.0,28.0,8.0
827,-7,-242,-27.100,-6.653,18.433,5.0,17.0,16.0,29.0,8.0
884,-56,-191,-31.006,-2.625,15.015,5.0,18.0,15.0,30.0,8.0
922,-59,-205,-32.471,-5.737,13.306,5.0,19.0,16.0,27.0,8.0
893,-42,-242,-37.354,-11.353,14.709,6.0,17.0,16.0,30.0,7.0
882,-34,-256,-42.480,-8.057,16.602,6.0,18.0,16.0,30.0,9.0
898,-31,-260,-48.462,-2.747,18.616,6.0,16.0,16.0,30.0,7.0
906,-37,-271,-51.636,-1.465,18.250,6.0,18.0,15.0,29.0,8.0
942,-31,-327,-54.199,-3.906,10.803,6.0,18.0,17.0,29.0,8.0
949,-8,-392,-52.612,-10.803,3.357,7.0,18.0,16.0,30.0,9.0
954,3,-398,-46.692,-13.916,3.113,6.0,17.0,16.0,29.0,8.0
943,5,-366,-39.978,-11.780,10.498,6.0,19.0,15.0,30.0,9.0
880,-2,-323,-38.330,-7.080,14.587,6.0,17.0,16.0,28.0,8.0
876,-14,-296,-36.377,6.104,15.625,6.0,18.0,16.0,29.0,9.0
958,-34,-304,-33.264,10.437,7.935,6.0,17.0,16.0,30.0,8.0
988,-42,-316,-33.508,1.282,3.906,6.0,18.0,16.0,29.0,9.0
978,-32,-339,-35.950,-3.967,4.761,6.0,19.0,17.0,31.0,8.0
938,-19,-352,-40.100,-8.057,8.240,6.0,18.0,16.0,30.0,8.0
961,-30,-343,-37.659,-6.714,7.629,6.0,18.0,16.0,28.0,9.0
978,-40,-346,-33.264,-8.728,4.333,7.0,18.0,16.0,27.0,8.0
958,-18,-357,-27.893,-8.362,4.028,5.0,18.0,15.0,29.0,8.0
925,-12,-320,-25.208,-4.822,5.798,6.0,17.0,16.0,29.0,9.0
931,-42,-284,-26.306,3.418,11.780,6.0,19.0,15.0,28.0,7.0
966,-59,-285,-33.264,7.812,14.465,6.0,19.0,15.0,28.0,8.0
984,-42,-290,-34.973,5.981,12.207,5.0,18.0,16.0,29.0,8.0
965,-32,-292,-29.785,5.005,11.780,6.0,18.0,15.0,30.0,9.0
930,-33,-286,-27.344,8.789,13.794,6.0,18.0,16.0,30.0,8.0
965,-58,-260,-28.320,18.921,20.020,6.0,18.0,17.0,29.0,7.0
983,-65,-247,-37.354,17.395,24.963,6.0,17.0,16.0,29.0,9.0
995,-60,-246,-46.753,4.395,23.621,6.0,18.0,16.0,29.0,8.0
985,-48,-296,-49.561,-6.348,19.409,6.0,17.0,16.0,28.0,9.0
972,-42,-330,-49.805,-7.324,19.836,6.0,19.0,15.0,29.0,9.0
949,-24,-336,-51.331,-1.892,25.574,5.0,17.0,17.0,29.0,9.0
933,-9,-338,-52.856,6.836,31.372,6.0,19.0,16.0,29.0,9.0
894,26,-356,-46.204,14.648,29.297,7.0,17.0,16.0,28.0,8.0
917,25,-343,-40.771,17.090,26.855,6.0,18.0,16.0,28.0,9.0
960,-29,-305,-36.987,13.733,25.452,6.0,18.0,16.0,29.0,9.0
943,-44,-327,-48.462,916,26.550,6.0,18.0,16.0,31.0,9.0
919,-13,-356,-57.922,-8.362,24.109,6.0,19.0,15.0,29.0,10.0
874,46,-394,-49.377,-7.629,18.860,6.0,18.0,16.0,29.0,9.0
868,34,-382,-43.091,-4.700,16.846,6.0,18.0,16.0,29.0,8.0
906,1,-347,-36.194,1.099,15.442,6.0,18.0,15.0,28.0,9.0
927,-30,-342,-38.940,0,18.188,6.0,18.0,15.0,29.0,8.0
913,-29,-352,-46.326,-3.418,19.958,6.0,19.0,15.0,30.0,9.0
883,-7,-375,-49.622,244,18.982,6.0,19.0,17.0,28.0,8.0
856,25,-408,-48.401,4.822,18.555,6.0,18.0,16.0,29.0,9.0
896,19,-386,-40.771,12.939,16.418,7.0,18.0,18.0,29.0,9.0
926,4,-370,-35.583,10.559,13.855,7.0,19.0,15.0,28.0,9.0
956,-14,-338,-38.696,-2.563,12.207,6.0,18.0,16.0,30.0,8.0
930,-13,-318,-42.175,-10.071,11.902,6.0,18.0,17.0,28.0,10.0
876,10,-313,-48.767,-19.592,11.353,6.0,17.0,16.0,30.0,9.0
811,26,-326,-49.500,-17.395,9.155,6.0,18.0,16.0,29.0,9.0
790,26,-334,-46.997,-1.892,8.423,7.0,18.0,15.0,30.0,9.0
806,9,-347,-45.654,8.484,8.728,6.0,17.0,16.0,29.0,8.0
880,0,-341,-44.495,22.827,10.132,6.0,18.0,16.0,29.0,9.0
911,0,-335,-41.260,16.968,6.592,6.0,18.0,16.0,29.0,10.0
918,-17,-351,-38.452,1.404,2.075,6.0,18.0,15.0,30.0,9.0
863,-24,-396,-38.147,-2.502,671,6.0,18.0,15.0,29.0,10.0
840,-12,-450,-35.706,1.587,-1.587,6.0,19.0,15.0,28.0,9.0
872,-1,-469,-27.100,12.573,-2.930,6.0,19.0,16.0,29.0,9.0
893,-13,-469,-16.907,18.127,-3.235,6.0,18.0,16.0,29.0,9.0
941,-44,-458,-14.221,17.944,-2.930,6.0,19.0,15.0,29.0,10.0
971,-39,-459,-12.512,9.949,-2.991,6.0,18.0,16.0,28.0,8.0
933,-15,-477,-9.277,-977,-2.869,7.0,19.0,15.0,29.0,9.0

1.599,-167,-429,-28.015,48.340,-61.523,6.0,19.0,15.0,29.0,8.0
1.558,-155,-412,366,61.890,-14.648,6.0,19.0,16.0,28.0,10.0
1.489,-139,-383,13.367,67.261,20.874,6.0,18.0,16.0,29.0,7.0
1.373,-117,-301,4.089,54.504,43.518,7.0,18.0,16.0,28.0,9.0
1.151,-82,-276,-5.920,40.344,48.279,6.0,17.0,16.0,30.0,9.0
966,-40,-283,-21.912,10.620,39.917,6.0,18.0,16.0,30.0,8.0
917,-29,-281,-30.457,-13.184,22.461,6.0,18.0,17.0,29.0,8.0
853,-9,-275,-33.691,-22.156,11.719,6.0,18.0,17.0,28.0,8.0
851,1,-250,-32.959,-20.386,10.437,6.0,18.0,16.0,29.0,9.0
847,-29,-238,-31.494,-8.728,15.625,6.0,18.0,16.0,29.0,8.0
915,-61,-232,-32.898,6.958,19.165,6.0,16.0,17.0,30.0,9.0
958,-72,-231,-35.095,12.207,19.653,6.0,18.0,15.0,28.0,11.0
1.025,-90,-237,-38.513,2.930,17.212,6.0,17.0,16.0,29.0,9.0
994,-71,-264,-42.114,-3.967,16.785,6.0,18.0,16.0,28.0,9.0
927,-39,-296,-50.232,-8.972,18.616,6.0,17.0,17.0,29.0,8.0
920,-42,-314,-55.969,-3.540,21.179,6.0,19.0,16.0,28.0,8.0
940,-46,-322,-58.105,-1.465,18.799,6.0,17.0,15.0,28.0,9.0
976,-32,-345,-57.190,-3.906,16.479,6.0,17.0,15.0,31.0,8.0
937,-21,-360,-51.758,-10.742,14.343,7.0,18.0,17.0,27.0,9.0
903,-17,-366,-49.194,-7.446,15.503,6.0,17.0,15.0,29.0,11.0
890,-5,-373,-49.927,3.235,17.334,6.0,19.0,16.0,28.0,9.0
893,15,-389,-48.889,7.202,17.334,6.0,18.0,16.0,28.0,8.0
913,3,-391,-40.771,9.583,13.184,6.0,18.0,16.0,28.0,8.0
937,-29,-361,-33.997,5.859,7.263,6.0,18.0,16.0,28.0,8.0
955,-41,-344,-35.706,-1.587,3.601,6.0,19.0,16.0,29.0,9.0
955,-48,-327,-39.551,-5.737,4.089,6.0,18.0,16.0,28.0,8.0
929,-23,-324,-46.326,-10.193,7.019,7.0,18.0,15.0,29.0,9.0
905,-27,-327,-45.288,-9.094,8.667,6.0,19.0,17.0,29.0,9.0
895,-25,-343,-38.940,-1.892,7.080,6.0,18.0,16.0,28.0,8.0
895,-21,-359,-34.790,4.211,7.385,6.0,17.0,16.0,30.0,9.0
940,-54,-320,-29.175,15.259,10.132,6.0,18.0,14.0,30.0,9.0
998,-88,-282,-32.654,12.634,10.010,6.0,19.0,16.0,29.0,9.0
995,-88,-290,-42.542,-1.221,8.789,7.0,17.0,16.0,30.0,10.0
966,-72,-348,-49.011,-8.362,9.827,6.0,19.0,16.0,31.0,10.0
941,-38,-393,-49.377,-7.446,11.169,6.0,19.0,16.0,28.0,10.0
927,-14,-393,-41.626,488,12.207,6.0,18.0,16.0,29.0,9.0
945,-28,-372,-30.579,7.690,11.108,7.0,19.0,15.0,28.0,8.0
1.000,-73,-320,-30.334,3.662,11.353,6.0,18.0,17.0,29.0,8.0
994,-80,-315,-37.170,-6.897,11.719,6.0,17.0,16.0,28.0,9.0
935,-36,-335,-38.696,-9.644,11.780,5.0,18.0,16.0,30.0,8.0
901,-25,-316,-36.499,-7.568,11.963,6.0,18.0,16.0,29.0,9.0
899,-32,-309,-35.583,-1.282,12.451,7.0,18.0,18.0,28.0,9.0
899,-39,-318,-35.950,4.822,13.672,7.0,18.0,16.0,29.0,9.0
938,-56,-303,-36.316,6.287,14.282,7.0,18.0,16.0,27.0,10.0
951,-65,-284,-39.734,0,14.038,6.0,17.0,17.0,29.0,9.0
907,-42,-307,-44.312,-8.667,12.512,6.0,18.0,15.0,28.0,9.0
899,-32,-307,-45.166,-6.653,13.245,6.0,18.0,16.0,28.0,9.0
880,-28,-302,-45.471,-3.479,14.465,6.0,19.0,16.0,28.0,9.0
888,-25,-324,-44.312,4.639,14.404,7.0,18.0,15.0,30.0,9.0
893,-31,-343,-41.199,10.986,15.442,6.0,18.0,16.0,29.0,9.0
919,-49,-370,-39.063,12.451,15.015,6.0,18.0,15.0,29.0,9.0
928,-45,-393,-36.316,5.493,11.414,6.0,18.0,14.0,30.0,9.0
903,-28,-401,-34.668,2.869,10.010,6.0,18.0,16.0,30.0,8.0
876,-18,-391,-33.081,2.869,10.193,7.0,18.0,15.0,30.0,8.0
864,-15,-391,-29.724,7.751,9.033,6.0,18.0,16.0,28.0,9.0
868,-21,-400,-23.254,14.954,6.958,7.0,19.0,16.0,29.0,9.0
895,-36,-403,-20.813,18.066,6.409,6.0,18.0,16.0,30.0,11.0
920,-45,-393,-18.066,19.531,6.714,6.0,18.0,16.0,27.0,9.0
931,-55,-381,-19.409,13.550,7.446,7.0,18.0,17.0,30.0,9.0
932,-68,-369,-22.339,8.911,7.690,6.0,19.0,16.0,28.0,10.0
900,-54,-374,-26.733,2.319,7.080,6.0,18.0,16.0,28.0,9.0
891,-45,-350,-24.658,3.052,5.676,6.0,18.0,16.0,29.0,10.0
895,-51,-320,-23.132,5.432,6.836,6.0,17.0,15.0,29.0,9.0
872,-63,-273,-26.428,8.118,8.545,6.0,18.0,16.0,31.0,9.0
913,-101,-201,-30.334,9.521,8.728,6.0,18.0,17.0,28.0,9.0
938,-112,-172,-45.715,3.418,10.559,6.0,18.0,16.0,28.0,9.0
898,-97,-199,-59.082,-9.766,10.132,7.0,18.0,17.0,30.0,9.0
766,-48,-324,-60.730,-3.967,6.348,6.0,18.0,17.0,29.0,8.0
740,-11,-426,-55.420,7.751,5.005,6.0,18.0,16.0,29.0,9.0
830,-40,-477,-39.307,30.640,4.028,6.0,18.0,16.0,28.0,10.0

1.572,-240,-608,-10.559,75.439,-33.081,6.0,19.0,16.0,29.0,10.0
1.661,-318,-495,20.630,90.637,7.385,6.0,18.0,16.0,31.0,9.0
1.605,-311,-462,6.958,57.922,33.752,6.0,18.0,15.0,31.0,9.0
1.366,-213,-463,-19.897,11.597,39.429,7.0,18.0,15.0,28.0,9.0
1.107,-91,-478,-27.405,-7.202,36.682,6.0,18.0,15.0,28.0,9.0
926,-27,-465,-29.602,-25.696,28.076,6.0,18.0,15.0,29.0,10.0
889,-16,-409,-23.621,-20.264,22.705,6.0,18.0,16.0,30.0,9.0
889,-19,-376,-19.043,-10.132,24.841,5.0,17.0,16.0,29.0,9.0
862,-38,-320,-16.418,-3.906,26.245,6.0,18.0,16.0,31.0,9.0
871,-69,-265,-17.395,-2.808,25.024,6.0,18.0,15.0,31.0,8.0
871,-69,-253,-25.391,-8.850,18.555,5.0,17.0,16.0,31.0,7.0
863,-57,-268,-34.302,-18.555,9.216,6.0,18.0,16.0,29.0,8.0
874,-48,-293,-38.757,-20.935,5.615,6.0,19.0,15.0,29.0,9.0
895,-58,-296,-43.457,-14.648,10.742,6.0,17.0,17.0,28.0,8.0
871,-41,-311,-44.556,-9.644,13.428,6.0,17.0,16.0,29.0,9.0
857,-27,-317,-40.405,1.099,15.564,6.0,18.0,17.0,29.0,9.0
842,-38,-337,-35.950,6.714,15.930,6.0,18.0,16.0,29.0,9.0
845,-47,-343,-38.391,5.493,13.489,6.0,18.0,15.0,30.0,10.0
865,-66,-366,-42.236,2.014,11.597,5.0,17.0,16.0,29.0,9.0
866,-40,-435,-47.119,-4.028,5.737,6.0,17.0,16.0,29.0,8.0
913,-35,-436,-38.330,183,2.197,7.0,18.0,16.0,30.0,9.0
949,-59,-407,-29.968,6.409,6.409,6.0,19.0,16.0,27.0,8.0
975,-84,-361,-31.189,7.874,13.489,5.0,17.0,16.0,30.0,9.0
948,-83,-343,-32.410,8.240,15.320,5.0,18.0,16.0,29.0,8.0
926,-76,-362,-32.959,10.010,13.733,6.0,18.0,17.0,28.0,8.0
950,-78,-374,-29.663,14.954,10.193,6.0,18.0,15.0,30.0,7.0
982,-91,-372,-29.175,17.212,12.329,6.0,18.0,16.0,31.0,7.0
995,-97,-386,-32.898,9.399,15.320,6.0,18.0,16.0,29.0,9.0
924,-66,-430,-32.715,5.615,14.404,6.0,19.0,15.0,32.0,8.0
885,-51,-433,-27.527,5.188,10.620,6.0,18.0,15.0,31.0,9.0
884,-52,-417,-23.315,8.301,8.545,6.0,17.0,16.0,28.0,8.0
